Date,Bitcoin_closeprice,Volume,Num_bitcoin_address,bitcoin_transactions,Mining_Difficulty,mine_a_block_min,Block_size,Weighted_litecoin_price,Weighted_gold_price,Oil_price,usd/euro,Num_Wiki_view,Num_tweets,3d MA,9d MA,14d MA,WSJ Daily Sentiment,Regulation Sentiment,Privacy and Security Sentiment
11/12/2015,451.94,255861.26,380296,210099,79102380900,9.01,637256,3.76,1072.09,41.75,1.0986,15030,26210,416.2,389.48,380.84,0.25,-0.97,-0.97
12/12/2015,435,298714.32,474525,203979,79102380900,8.8,689175,3.73,1072.09,41.75,1.0986,10109,23062,428.33,399.78,387.55,0.25,-0.97,-0.97
13/12/2015,433.76,127037.89,416464,189772,79102380900,10.2,688831,3.62,1068.02,36.31,1.0992,9965,21459,434.14,408,393.1,0.25,-0.97,-0.97
14/12/2015,444.18,297420,477652,231282,79102380900,7.41,629964,3.63,1068.02,36.31,1.0992,10789,32070,440.23,415.84,397.56,0.25,-0.97,-0.97
15/12/2015,465.32,182844.49,424449,223815,79102380900,7.88,621392,3.72,1061.33,37.35,1.0931,13363,28842,437.65,421.98,402.33,0.25,-0.97,-0.97
16/12/2015,454.93,236046.36,413586,220257,79102380900,8.8,676313,3.76,1067.5,35.52,1.0912,12503,27652,447.75,430.48,409.68,0.25,-0.97,-0.97
17/12/2015,456.08,105586.27,417820,216142,79102380900,9.23,676608,3.73,1060.18,34.95,1.0826,10082,23729,454.81,437.08,416.52,0.25,-0.97,-0.97
18/12/2015,463.62,130941.73,409529,213678,93448670796,8.58,611859,3.76,1059.78,34.73,1.0868,8657,24189,458.78,441.58,423.3,0.25,-0.97,-0.97
19/12/2015,462.32,103650.39,450435,213719,93448670796,9.18,653255,3.74,1059.78,34.73,1.0868,7633,21372,458.21,446.7,430.48,0.25,-0.97,-0.97
20/12/2015,442.68,167401.6,365783,193682,93448670796,8.64,600066,3.63,1070.3,34.74,1.0915,7718,19855,460.67,451.91,435.72,0.25,-0.97,-0.97
21/12/2015,438.64,177105.93,446717,229295,93448670796,9.57,766528,3.5,1072.85,34.74,1.0915,9199,24803,456.21,450.88,439.57,0.25,-0.97,-0.97
22/12/2015,436.57,115994.52,419228,222567,93448670796,9.78,749793,3.44,1075.83,36.14,1.0957,8303,25707,447.88,451.28,442.65,0.25,-0.97,-0.97
23/12/2015,442.4,107167.95,415266,220918,93448670796,9.14,686931,3.51,1071.05,37.5,1.0912,8266,26011,439.3,451.59,444.15,0.25,-0.97,-0.97
24/12/2015,454.98,127044.23,409699,210090,93448670796,10.36,729632,3.62,1073.53,38.1,1.0963,7148,23679,439.2,451.4,445.92,0.25,-0.97,-0.97
25/12/2015,455.65,85845.31,341093,180221,93448670796,8.93,528244,3.64,1073.53,38.1,1.096,6632,21240,444.65,450.25,448.74,0.25,-0.97,-0.97
26/12/2015,417.27,267620.43,370306,179192,93448670796,8.47,542835,3.52,1073.53,38.1,1.096,8664,21795,451.01,450.33,449.01,0.25,-0.97,-0.97
27/12/2015,422.82,128193.28,363200,160066,93448670796,7.02,447306,3.44,1071.28,36.81,1.0968,13392,32284,442.63,446.01,447.74,0.25,-0.97,-0.97
28/12/2015,422.28,117218.69,366698,172978,93448670796,9.52,656116,3.49,1071.28,36.81,1.0968,9782,31890,431.91,441.48,446.96,0.25,-0.97,-0.97
29/12/2015,432.98,120786.81,370066,184459,93448670796,9.09,621074,3.48,1069.68,37.87,1.092,8690,24417,420.79,437.03,445.4,0.25,-0.97,-0.97
30/12/2015,426.62,109273.83,373265,176282,93448670796,8.52,554078,3.48,1066.02,36.6,1.0933,8638,26654,426.03,435.95,443.09,0.25,-0.97,-0.97
31/12/2015,430.57,107715.33,329915,155220,1.04E+11,10.21,554895,3.46,1061.16,37.04,1.0862,7240,24012,427.29,434.62,441.07,0.25,-0.97,-0.97
01/01/2016,434.33,83940.07,264236,123957,1.04E+11,10.81,493407,3.5,1061.16,37.04,1.0856,6245,20122,430.06,433.95,439.24,0.25,-0.97,-0.97
02/01/2016,433.44,69347,378897,148893,1.04E+11,9.95,579744,3.51,1061.16,31.62,1.0856,7707,19715,430.51,433.06,437.15,0.25,-0.97,-0.97
03/01/2016,430.01,92062.44,322323,142463,1.04E+11,9.89,554656,3.49,1071.14,34.4,1.0831,9635,19638,432.78,430.66,435.09,0.25,-0.97,-0.97
04/01/2016,433.09,89132.25,359733,181173,1.04E+11,7.97,556970,3.49,1071.14,36.79,1.0831,9914,23308,432.59,427.81,434.18,0.25,-0.97,-0.97
05/01/2016,431.96,79872.75,371034,182214,1.04E+11,9.2,641779,3.48,1076.54,45.48,1.0748,9817,27207,432.18,429.57,433.79,0.25,-0.97,-0.97
06/01/2016,429.11,79207.29,341777,171949,1.04E+11,10.2,662380,3.46,1085.55,49.01,1.0781,8812,24615,431.69,430.59,433.46,0.25,-0.97,-0.97
07/01/2016,458.05,197221.05,359906,190087,1.04E+11,9.74,704716,3.52,1101.02,48.99,1.0932,10472,24700,431.39,431.35,432.51,0.25,-0.97,-0.97
08/01/2016,453.23,125146.57,360597,181234,1.04E+11,8.37,583649,3.58,1104.77,40.06,1.0922,8982,26040,439.71,434.13,432.73,0.25,-0.97,-0.97
09/01/2016,447.61,71628.61,399868,179817,1.04E+11,9.47,638665,3.56,1104.77,43.16,1.0922,7506,20585,446.8,437.09,432.55,0.25,-0.97,-0.97
10/01/2016,447.99,80668.5,374094,161142,1.04E+11,8.3,522422,3.54,1100.47,43.16,1.0859,7441,20755,452.96,438.98,434.72,0.25,-0.97,-0.97
11/01/2016,448.43,90308.32,391385,191026,1.04E+11,8.49,656381,3.55,1100.47,46.67,1.0859,9126,23867,449.61,440.5,436.52,0.25,-0.97,-0.97
12/01/2016,435.69,261589.81,388756,194704,1.04E+11,8.42,606917,3.52,1091.26,51.06,1.0858,8556,27110,448.01,442.16,438.39,0.25,-0.97,-0.97
13/01/2016,432.37,402826.23,346613,187983,1.13E+11,9.74,676356,3.47,1090.09,30.48,1.0877,8535,27094,444.04,442.8,438.58,0.25,-0.97,-0.97
14/01/2016,430.31,101975.91,364296,183049,1.13E+11,10.88,718566,3.47,1084.69,31.2,1.0865,8500,25568,438.83,442.72,438.99,0.25,-0.97,-0.97
15/01/2016,364.33,385992.62,362827,183520,1.13E+11,11.78,785504,3.23,1085.31,29.42,1.0916,10379,31035,432.79,442.53,438.97,0.25,-0.97,-0.97
16/01/2016,387.54,321349.99,434078,191158,1.13E+11,10.17,745876,3.02,1085.31,29.42,1.0916,9734,28097,409,435.33,433.97,0.25,-0.97,-0.97
17/01/2016,382.3,117676.57,456430,203977,1.13E+11,9.54,754066,3.06,1089.08,29.42,1.0892,10163,25408,394.06,427.5,430.69,-0.45,-0.97,-0.97
18/01/2016,387.17,141891.14,414949,213732,1.13E+11,8.31,665509,3.03,1089.08,28.46,1.0892,11240,29308,378.06,419.62,427.29,-0.45,-0.97,-0.97
19/01/2016,380.15,122095.08,364949,186725,1.13E+11,10.85,773838,3.03,1087.1,28.46,1.0908,10285,24617,385.67,412.9,424.01,-0.45,-0.97,-0.97
20/01/2016,420.23,303950.46,570723,208919,1.13E+11,9.39,862095,3.2,1096.36,26.55,1.089,9594,29720,383.21,405.37,420.31,-0.45,-0.97,-0.97
21/01/2016,410.26,164761.19,435891,222606,1.13E+11,10.6,840199,3.3,1101.88,29.53,1.0874,9741,29595,395.85,402.23,419.67,-0.45,-0.97,-0.97
22/01/2016,382.49,232069.05,426162,213507,1.13E+11,8.19,661856,3.15,1099.05,32.19,1.0796,8986,27533,403.55,399.41,416.26,-0.45,-0.97,-0.97
23/01/2016,387.49,145488.74,431557,190221,1.13E+11,7.97,571502,3.1,1099.05,32.19,1.0796,6951,23029,404.33,393.86,411.21,-0.45,-0.97,-0.97
24/01/2016,402.97,138439.47,403929,201254,1.13E+11,8.49,619085,3.15,1097.68,30.34,1.0849,7644,22635,393.41,389.11,406.91,-0.45,-0.97,-0.97
25/01/2016,391.73,149060.9,443098,221988,1.13E+11,8.81,719356,3.16,1103.12,30.34,1.0849,8952,25172,390.98,393.4,403.7,-0.45,-0.97,-0.97
26/01/2016,392.15,147911.58,466663,230363,1.20E+11,9.04,742776,3.14,1114.7,31.45,1.087,8795,26057,394.06,393.87,399.65,-0.45,-0.97,-0.97
27/01/2016,394.97,120363.44,432690,229522,1.20E+11,9.32,744017,3.23,1122.4,32.3,1.0893,10330,28379,395.62,394.96,396.54,-0.45,-0.97,-0.97
28/01/2016,380.29,152830.76,464730,224879,1.20E+11,9.88,797069,3.2,1120.95,33.22,1.094,10867,26070,392.95,395.83,393.86,-0.45,-0.97,-0.97
29/01/2016,379.47,228237.17,453312,224225,1.20E+11,8.52,686997,3.11,1115.26,33.62,1.0831,9933,29331,389.14,395.84,390.29,-0.45,-0.97,-0.97
30/01/2016,378.26,79984.15,435739,194607,1.20E+11,7.7,567548,3.1,1115.26,33.62,1.0831,7305,25049,384.91,391.31,391.37,-0.45,-0.97,-0.97
31/01/2016,368.77,101373.16,394896,175864,1.20E+11,7.95,554537,3.08,1123.23,33.62,1.0888,6889,27728,379.34,387.76,390.71,-0.45,-0.97,-0.97
01/02/2016,373.06,138821.05,540454,222237,1.20E+11,8.69,776970,3.08,1123.23,29.88,1.0888,8159,29309,375.5,386.23,389.74,-0.45,-0.97,-0.97
02/02/2016,374.45,107952.89,600278,241542,1.20E+11,8.24,803891,3.08,1127.7,29.88,1.0919,8575,26458,373.36,384.63,388.74,-0.45,-0.97,-0.97
03/02/2016,369.95,123510.08,457590,191045,1.20E+11,8.03,645764,3.07,1135.18,34.66,1.1105,8334,27023,372.09,381.46,388.33,0,-0.97,-0.97
04/02/2016,389.59,182167.28,406620,200493,1.20E+11,8.51,657827,3.12,1150.63,34.66,1.1209,8405,26103,372.49,379.04,384.74,0,-0.97,-0.97
05/02/2016,386.55,112942.3,429973,225300,1.20E+11,7.71,646794,3.16,1162.33,44.78,1.1158,7286,26621,378,378.76,383.26,0,-0.97,-0.97
06/02/2016,376.52,129422.91,429750,223956,1.20E+11,7.2,603150,3.12,1162.33,49.17,1.1158,6576,23929,382.03,377.82,383.55,0,-0.97,-0.97
07/02/2016,376.62,98288.27,460561,212014,1.44E+11,8.18,700185,3.1,1180.69,49.17,1.1193,7257,24021,384.22,377.4,382.77,0,-0.97,-0.97
08/02/2016,373.45,126832.07,410619,224607,1.44E+11,9.66,819056,3.08,1180.69,39.51,1.1193,7862,27363,379.9,377.09,380.88,0,-0.97,-0.97
09/02/2016,376.03,147555.35,466938,231064,1.44E+11,7.97,696157,3.07,1191.16,44.44,1.1293,8240,25751,375.53,376.55,379.58,0,-0.97,-0.97
10/02/2016,381.65,224170.25,422015,235363,1.44E+11,9.02,738433,3.1,1191.75,44.44,1.1292,8415,28230,375.37,377.36,378.43,0,-0.97,-0.97
11/02/2016,379.65,195560.58,420891,220742,1.44E+11,7.52,639298,3.1,1225.56,45.34,1.1323,8508,29630,377.04,378.31,377.48,0,-0.97,-0.97
12/02/2016,384.26,175449.6,406475,202356,1.44E+11,8.45,615091,3.1,1241.58,51.68,1.1256,8265,28064,379.11,378.89,377.43,0,-0.97,-0.97
13/02/2016,391.86,159463.49,401895,184519,1.44E+11,9.18,630543,3.12,1241.58,51.68,1.1256,7304,25543,381.85,380.48,377.77,0,-0.97,-0.97
14/02/2016,407.23,186137.27,425894,185922,1.44E+11,8.68,624712,3.18,1217.19,51.68,1.1156,8707,25283,385.26,380.73,378.74,0,-0.97,-0.97
15/02/2016,400.18,183356.43,443684,220197,1.44E+11,9.46,762568,3.21,1217.19,29.04,1.1156,11516,27181,394.45,383.03,381.49,0,-0.97,-0.97
16/02/2016,407.49,180552.59,405987,215802,1.44E+11,10.29,760435,3.2,1203.72,29.04,1.1144,11652,27923,399.76,385.66,383.43,0,-0.97,-0.97
17/02/2016,416.32,201447.04,480013,227080,1.44E+11,9.46,773961,3.23,1216.53,30.66,1.1128,11247,29153,404.97,389.09,385.79,0,-0.97,-0.97
18/02/2016,422.37,182683.39,419151,212810,1.44E+11,8.4,650895,3.25,1220.12,30.77,1.1107,22016,24986,408,393.85,389.1,0,-0.97,-0.97
19/02/2016,420.79,132315.16,436520,217291,1.63E+11,10.07,767116,3.25,1228.46,29.64,1.113,15488,27889,415.39,399,391.44,0,-0.97,-0.8
20/02/2016,437.16,218291.83,445276,215578,1.63E+11,9.6,737770,3.37,1228.46,29.64,1.113,11468,23050,419.83,403.35,393.89,0,-0.97,-0.8
21/02/2016,438.8,204873.65,455324,206489,1.63E+11,11.22,845762,3.48,1224.1,31.48,1.103,11411,25424,426.77,409.74,398.22,0,-0.97,-0.8
22/02/2016,437.75,195309.03,439234,237569,1.63E+11,11.36,898240,3.47,1215.15,31.48,1.103,11126,25239,432.25,415.8,402.66,-0.03,-0.97,-0.8
23/02/2016,420.74,198627.34,461062,244612,1.63E+11,10.55,883190,3.45,1217.88,31.87,1.102,10140,28499,437.9,420.9,407.25,-0.03,-0.97,-0.8
24/02/2016,424.95,160781.54,410824,224809,1.63E+11,12.25,918164,3.38,1232.95,32.15,1.1013,9726,27169,432.43,422.4,410.45,-0.03,-0.76,-0.8
25/02/2016,424.54,166807.25,475481,216135,1.63E+11,9.23,799025,3.37,1235.1,33.07,1.1018,9689,28753,427.81,425.15,413.54,-0.61,-0.76,-0.8
26/02/2016,432.15,143779.81,424471,203495,1.63E+11,10.27,765235,3.38,1226.93,32.78,1.0934,8563,30726,423.41,427.05,416.75,-0.61,-0.76,-0.8
27/02/2016,432.52,96993.89,415896,182030,1.63E+11,9.85,673899,3.42,1226.93,32.78,1.0934,7438,24902,427.21,428.81,420.17,-0.61,-0.76,-0.8
28/02/2016,433.5,122936.09,431474,233302,1.63E+11,10.77,776567,3.42,1222.75,33.75,1.0873,7501,28161,429.74,429.93,423.07,-0.61,-0.76,-0.8
29/02/2016,437.7,139182.49,491300,265187,1.63E+11,10.6,913299,3.45,1226.44,33.75,1.0873,8818,28270,432.72,431.35,424.95,-0.61,-0.76,-0.54
01/03/2016,435.12,171680.92,477531,276953,1.63E+11,10.38,905036,3.44,1233.64,33.75,1.0868,9774,25668,434.57,431.41,427.63,-0.61,-0.76,-0.54
02/03/2016,423.99,174411.99,498562,270049,1.63E+11,9.23,900280,3.4,1235.14,32.28,1.0868,9169,27957,435.44,431,429.6,-0.61,-0.76,-0.54
03/03/2016,421.65,237786.93,484425,221517,1.63E+11,10.53,920833,3.34,1254.93,34.57,1.0957,9718,31442,432.27,429.47,430.15,-0.61,-0.76,-0.54
04/03/2016,410.94,217765.44,467261,207330,1.63E+11,9.34,786572,3.29,1262.99,34.57,1.1005,8221,30294,426.92,429.57,430.1,-0.61,-0.76,-0.54
05/03/2016,400.57,334978.7,469348,234842,1.58E+11,9.61,780037,3.2,1262.99,43.65,1.1005,7319,28045,418.86,428.01,429.39,-0.61,-0.76,-0.54
06/03/2016,407.71,225784.68,353877,161591,1.58E+11,9.77,628856,3.21,1264.42,48.62,1.1014,7807,24747,411.05,425.35,426.78,-0.61,-0.76,-0.54
07/03/2016,414.32,208627.03,367988,183122,1.58E+11,10.59,708340,3.24,1264.42,48.62,1.1014,9903,29486,406.41,422.63,424.56,-0.61,-0.76,-0.54
08/03/2016,413.97,169859.63,416467,200144,1.58E+11,9.49,680367,3.26,1266.06,40.83,1.1011,9547,27850,407.53,420.61,422.89,-0.61,-0.76,-0.54
09/03/2016,414.86,169071.01,457651,190220,1.58E+11,8.64,744127,3.27,1255.9,40.83,1.0999,8667,28142,412,418.44,422.4,-0.61,-0.76,-0.54
10/03/2016,417.13,194925.89,385798,188571,1.58E+11,9.25,676987,3.28,1262.38,48.81,1.1177,8231,30719,414.38,415.9,421.68,-0.61,0.66,-0.54
11/03/2016,421.69,176130.9,386404,189656,1.58E+11,8.93,614321,3.34,1261.2,44.66,1.1156,7550,29704,415.32,413.9,421.15,-0.61,0.66,-0.94
12/03/2016,411.62,222717.63,341896,167869,1.58E+11,9.94,574049,3.34,1261.2,44.66,1.1156,6256,28068,417.89,413.65,420.41,-0.61,0.66,-0.94
13/03/2016,414.07,179745.1,367421,149670,1.58E+11,11.03,637965,3.3,1249.53,37.18,1.1103,7127,28299,416.81,412.53,418.91,-0.61,0.66,-0.94
14/03/2016,416.44,229330.73,402214,191189,1.58E+11,9.42,726220,3.31,1244.3,37.18,1.1103,10334,28751,415.79,412.88,417.52,-0.61,0.66,-0.94
15/03/2016,416.83,160309.42,400044,202265,1.58E+11,9,664198,3.31,1233.18,36.34,1.1109,9939,30661,414.04,414.65,416.01,-0.61,0.66,0.99
16/03/2016,417.01,156365.86,388398,211840,1.58E+11,9.39,668880,3.31,1246.07,38.46,1.1224,8767,33113,415.78,415.66,414.7,-0.61,0.66,0.99
17/03/2016,420.62,199185.88,430484,208178,1.58E+11,10.29,746762,3.31,1261.26,40.2,1.1318,8000,30033,416.76,415.96,414.2,0.64,0.66,0.99
18/03/2016,409.55,253355.87,390122,205886,1.65E+11,10.57,739599,3.24,1257.29,39.44,1.127,7261,25976,418.15,416.7,414.13,0.64,0.36,0.32
19/03/2016,410.44,142676.08,359219,177342,1.65E+11,10.52,640091,3.18,1257.29,39.44,1.127,5803,27011,415.73,416.11,414.03,0.64,-0.4,0.32
20/03/2016,413.76,111442.88,358245,177997,1.65E+11,9.93,660703,3.2,1255.53,39.91,1.1241,6392,22064,413.54,415.36,414.73,0.64,-0.4,0.32
21/03/2016,413.31,149420.55,383988,198867,1.65E+11,10.32,754279,3.2,1248.74,39.91,1.1241,7624,25353,411.25,414.48,415.17,0.64,-0.4,0.32
22/03/2016,418.09,160790.56,415030,205060,1.65E+11,9.8,714048,3.22,1248.41,41.45,1.1217,8206,25184,412.5,414.67,415.09,0.64,-0.4,0.32
23/03/2016,418.04,146921.88,340578,186659,1.65E+11,9.65,674794,3.24,1233.84,39.79,1.1181,8114,23845,415.05,415.12,415.39,0.64,-0.4,0.32
24/03/2016,416.39,163806.69,383552,189947,1.65E+11,9.79,674120,3.24,1219.26,39.46,1.1174,8782,22710,416.48,415.29,415.61,0.64,-0.4,-0.01
25/03/2016,417.18,126094.57,359481,172163,1.65E+11,9.87,624015,3.23,1219.26,39.46,1.1167,7324,22593,417.51,415.25,415.56,0.64,-0.4,-0.01
26/03/2016,417.95,106911.22,418683,158896,1.65E+11,9.21,625294,3.23,1217.25,39.46,1.1167,6252,20187,417.2,415.26,415.24,0.64,-0.4,-0.01
27/03/2016,426.77,168446.77,348069,160125,1.65E+11,10.31,629457,3.27,1217.25,39.39,1.1196,6509,19044,417.17,414.97,415.69,0.64,-0.4,-0.01
28/03/2016,424.23,161142.91,458611,195910,1.65E+11,8.58,674533,3.28,1217.4,39.39,1.1196,7847,23045,420.63,416.88,416.6,0.64,-0.4,-0.01
29/03/2016,416.52,179585.41,528452,197252,1.65E+11,9.17,836449,3.24,1231.09,38.28,1.1291,8713,31699,422.98,418.41,417.16,0.51,-0.4,-0.94
30/03/2016,414.82,159026.35,436345,200881,1.65E+11,9.73,748907,3.23,1233.16,38.32,1.1338,8453,35672,422.51,418.72,417.13,0.51,-0.4,-0.94
31/03/2016,416.73,144609.03,374089,206352,1.65E+11,11.59,845192,3.24,1230.88,38.34,1.138,8131,24191,418.52,418.89,416.98,0.51,-0.4,-0.94
01/04/2016,417.96,122814.37,404832,211769,1.67E+11,9.46,768427,3.24,1224.65,36.76,1.1391,7467,24472,416.02,418.74,416.7,0.51,-0.4,-0.94
02/04/2016,420.87,108777.71,417620,183364,1.67E+11,10.4,798859,3.26,1224.65,31.72,1.1391,6114,21507,416.5,418.73,417.3,0.51,-0.4,-0.94
03/04/2016,420.9,90423.2,400279,178287,1.67E+11,10.12,727053,3.26,1222.45,35.92,1.1391,7076,21378,418.52,419.23,418.04,0.51,-0.4,-0.94
04/04/2016,421.44,120222.95,417170,208763,1.67E+11,8.64,669686,3.25,1217.67,35.7,1.1391,8360,24516,419.91,419.64,418.55,0.51,0.99,-0.94
05/04/2016,424.03,143718.05,411003,216021,1.67E+11,9.3,741679,3.25,1222.18,43.78,1.1384,9526,26914,421.07,420.03,419.14,0.51,0.99,-0.94
06/04/2016,423.41,139451.08,418091,219133,1.67E+11,9.2,706437,3.26,1226.63,43.78,1.1399,8212,23270,422.12,419.72,419.56,0.51,0.99,-0.94
07/04/2016,422.74,136898.07,387867,218324,1.67E+11,10.23,758243,3.25,1232.55,48.76,1.1378,8289,23407,422.96,419.63,419.94,0.51,0.99,-0.94
08/04/2016,420.35,150345.21,374081,214047,1.67E+11,10.01,718056,3.23,1238.14,41.93,1.1399,8760,24554,423.39,420.32,420.4,0.51,0.99,-0.94
09/04/2016,419.41,118720.82,379848,196279,1.67E+11,8.78,635265,3.22,1238.14,41.93,1.1399,6351,19399,422.17,420.94,420.62,0.51,0.99,-0.94
10/04/2016,421.56,174653.8,348807,186781,1.67E+11,8.51,553300,3.23,1251.47,48.69,1.1408,6910,19193,420.83,421.23,420.73,0.51,0.99,-0.94
11/04/2016,422.48,120283.24,423078,229887,1.67E+11,9.42,770971,3.23,1251.47,44.07,1.1408,9268,23919,420.44,421.63,420.36,0.51,0.99,-0.94
12/04/2016,425.19,166601.03,467842,240058,1.67E+11,9.68,835680,3.25,1255.97,44.07,1.1386,8641,23252,421.15,421.81,420.23,0.51,0.99,-0.94
13/04/2016,423.73,162594.53,432307,223342,1.67E+11,8.8,707265,3.25,1247.93,41.76,1.1274,9055,23243,423.08,422.29,420.85,0.51,0.44,-0.94
14/04/2016,424.28,106757.04,421428,227764,1.79E+11,8.8,714272,3.24,1232.95,41.5,1.1268,8202,24938,423.8,422.54,421.49,0.51,0.44,0.32
15/04/2016,429.71,128304.69,379338,212039,1.79E+11,10.29,792579,3.26,1231.87,40.36,1.1284,7162,27593,424.4,422.57,422.03,0.51,0.44,0.32
16/04/2016,430.57,91517.52,377708,181866,1.79E+11,10.3,674732,3.28,1231.87,40.36,1.1284,5785,20857,425.91,423.27,422.86,0.51,0.44,0.32
17/04/2016,427.4,121542.43,402557,192270,1.79E+11,9.28,659291,3.27,1237.35,39.78,1.1313,6340,19395,428.19,424.14,423.56,0.51,0.44,0.32
18/04/2016,428.59,130029.66,426792,220261,1.79E+11,10.71,837629,3.25,1234.8,39.78,1.1313,7743,21989,429.23,424.93,424.02,0.51,0.44,0.32
19/04/2016,435.51,122223.89,416218,226361,1.79E+11,9.63,749867,3.27,1241.79,41.08,1.1358,9076,22642,428.85,425.95,424.53,0.05,0.44,0.32
20/04/2016,441.39,166210.83,411908,216615,1.79E+11,8.7,696926,3.28,1248.64,42.63,1.1297,8403,22973,430.5,427.5,425.35,0.05,0.44,-0.23
21/04/2016,449.42,153069.49,415543,212644,1.79E+11,9.54,731790,3.31,1251.67,43.18,1.1288,11381,23282,435.16,429.6,426.64,0.05,0.44,-0.23
22/04/2016,445.74,131450.54,391327,210833,1.79E+11,10.12,774912,3.33,1238.83,43.73,1.1222,9665,24241,442.11,432.29,428.54,0.05,0.44,-0.23
23/04/2016,450.28,112768.66,399410,185072,1.79E+11,9.97,654661,3.32,1238.83,43.73,1.1222,7170,25236,445.52,434.73,430.36,0.05,0.44,-0.23
24/04/2016,458.55,150034.98,402357,183023,1.79E+11,10.95,728040,3.5,1227.5,43.15,1.1268,8433,30727,448.48,437.62,432.56,0.05,0.44,-0.23
25/04/2016,461.43,189251.83,444197,217437,1.79E+11,11.21,874485,3.71,1234.9,42.64,1.1268,9045,28861,451.52,440.83,435.2,0.05,0.3,-0.23
26/04/2016,466.09,170077.11,446772,250593,1.79E+11,9.66,813180,3.94,1239.14,44.04,1.1297,9250,26206,456.75,444.26,437.99,0.05,0.3,-0.23
27/04/2016,444.69,205393.37,424650,239306,1.79E+11,10.92,875343,4.01,1245.26,45.33,1.1322,8777,28009,462.02,448.56,440.91,0.05,0.3,-0.23
28/04/2016,449.01,166415.1,418528,247822,1.79E+11,10.62,897480,3.81,1255.02,46.03,1.1352,9540,26142,457.4,450.34,442.4,0.53,0.3,-0.23
29/04/2016,455.1,109104.5,464315,261726,1.79E+11,9.34,812847,3.79,1276.73,45.92,1.1451,7765,26067,453.26,451.84,444.17,0.53,0.3,-0.89
30/04/2016,448.32,153470.45,382726,215566,1.79E+11,9.72,757549,3.73,1276.73,45.92,1.1451,6176,22785,449.6,453.37,445.98,0.53,0.3,-0.89
01/05/2016,451.88,90317.64,375655,191275,1.79E+11,9.28,625718,3.68,1279.5,35.97,1.1534,6593,22113,450.81,453.25,447.25,0.53,0.3,-0.89
02/05/2016,444.67,205773.83,423025,223628,1.79E+11,9.32,751085,3.7,1295.78,30.89,1.1534,88391,44092,451.77,453.93,449,0,0.3,-0.89
03/05/2016,450.3,132754.31,421903,235458,1.79E+11,9.54,778230,3.71,1290.77,30.89,1.1496,43326,34902,448.29,453.3,450.15,0,0.3,-0.89
04/05/2016,446.72,112458.56,412465,233524,1.79E+11,8.61,707049,3.75,1278.83,35.89,1.1487,20101,28567,448.95,452.39,451.21,0,0.3,-0.89
05/05/2016,447.98,112774.83,396794,229418,1.79E+11,9.26,704525,3.73,1278.44,44.32,1.1405,25386,27508,447.23,450.75,451.59,0,0.3,-0.89
06/05/2016,459.6,160345.37,392060,233070,1.79E+11,8.87,685889,3.77,1284.1,44.32,1.1404,17048,24738,448.33,448.74,451.48,0,0.3,-0.89
07/05/2016,458.54,83575.51,371632,201912,1.79E+11,9.63,646523,3.9,1284.1,46.6,1.1404,11166,21334,451.43,450.4,452.47,0,0.3,-0.89
08/05/2016,458.55,88004.8,357682,188857,1.79E+11,8.6,578155,3.93,1288.7,41.8,1.1383,11207,20478,455.37,451.46,453.06,0,0.3,-0.89
09/05/2016,460.48,120789.47,416018,226278,1.79E+11,8.43,638243,4,1274.41,45.17,1.1383,13087,23092,458.9,451.84,453.06,0,0.3,-0.89
10/05/2016,450.89,129411.73,425757,245563,1.79E+11,9.1,726909,3.95,1264.51,49.83,1.1372,12193,23402,459.19,453.19,453,0,0.3,-0.89
11/05/2016,452.73,111894.04,409881,234279,1.94E+11,10.83,813016,3.86,1270.71,49.83,1.1426,10845,21597,456.64,453.08,451.91,0,0.3,-0.89
12/05/2016,454.77,132158.5,413347,228270,1.94E+11,10.18,779994,3.86,1274.91,51.79,1.1377,11455,22343,454.7,453.98,452.48,0,0.3,-0.89
13/05/2016,455.67,133648.9,393696,231994,1.94E+11,9.64,762694,3.9,1271.32,46.21,1.1309,9489,23638,452.8,454.47,452.9,0,0.3,-0.89
14/05/2016,455.67,81638.07,401833,211136,1.94E+11,9.96,812343,3.98,1271.32,46.21,1.1309,12031,19355,454.39,455.47,452.94,0,0.3,-0.89
15/05/2016,457.57,62411.63,379361,200032,1.94E+11,10.38,777697,4.04,1278,46.8,1.1321,11799,19527,455.37,456.32,453.46,0,0.3,-0.89
16/05/2016,454.16,129841.79,447210,239668,1.94E+11,10.22,906764,4.05,1277.44,47.72,1.1321,11516,21419,456.3,456.1,453.87,0,0.3,-0.89
