Date,Open,High,Low,Close,Volume%,Volume,Weighted_bitcoin_price,Address,generatedCoin,Mining_Difficulty,Weighted_litecoin_price,Volume_litecoin,Weighted_gold_price,Oil_price,usd/euro,Num_Wiki_view,Num_tweets,3d MA,9d MA,15d MA,Lable
7/09/2017,4589.14,4655.04,4491.33,4599.88,0.53,402417.189,4583.85,768389,2200,9.23E+11,78.75,6689891.962,1340.64,45.83,1.2023,39771,51603,4524.51,4351.56,4502.37,4599.88
8/09/2017,4605.16,4661,4075.18,4228.75,-0.47,614883.9646,4392.52,825480,2188,9.23E+11,72.55,12828022.38,1349.07,49.56,1.2036,32450,57797,4475.25,4192.58,4495.31,4228.75
9/09/2017,4229.81,4308.82,4114.11,4226.06,0.24,328513.8792,4219.7,627154,2113,9.23E+11,66.69,7015969.531,1349.07,49.56,1.2036,29221,54796,4351.56,4170.09,4485.60,4226.06
10/09/2017,4229.34,4245.44,3951.04,4122.94,-0.08,405852.7764,4137.19,558828,1725,9.23E+11,62.6,8464025.559,1346.7,49.58,1.1953,29004,52629,4192.58,4138.34,4470.31,4122.94
11/09/2017,4122.47,4261.67,4099.4,4161.27,0.19,374250.2278,4161.2,734974,2175,9.23E+11,64.07,6431652.88,1333.15,57.17,1.1953,31487,61659,4170.09,4058.22,4455.53,4161.27
12/09/2017,4168.88,4344.65,4085.22,4130.81,0.25,445804.9221,4182.39,710521,2350,9.23E+11,66.14,7275748.171,1328.78,57.17,1.1967,36669,64321,4138.34,3722.78,4438.74,4130.81
13/09/2017,4131.98,4131.98,3789.92,3882.59,0.38,557064.0242,3984.12,718715,2375,9.23E+11,62.4,8037211.282,1328.11,49.3,1.1885,51285,73211,4058.22,3558.35,4392.31,3882.59
14/09/2017,3875.37,3920.6,3153.86,3154.95,0.6,770322.1644,3526.2,773640,2175,9.23E+11,51.72,14495630.01,1324.9,49.89,1.1919,46945,81128,3722.78,3472.50,4298.29,3154.95
15/09/2017,3166.3,3733.45,2946.62,3637.52,-0.59,1230527.085,3370.97,833211,2250,9.23E+11,43.14,36030133.7,1326.19,49.89,1.1945,45844,78373,3558.35,3615.15,4227.23,3637.52
16/09/2017,3637.75,3808.84,3487.79,3625.04,-0.31,499579.6542,3639.86,647176,2113,9.23E+11,48.92,11493826.98,1326.19,49.89,1.1945,35393,64396,3472.50,3757.71,4142.77,3625.04
17/09/2017,3606.28,3664.81,3445.64,3582.88,0.46,346625.067,3574.9,588671,2200,9.23E+11,47.93,5117087.419,1319.63,49.91,1.1954,33829,52831,3615.15,3857.68,4076.37,3582.88
18/09/2017,3591.09,4079.23,3591.09,4065.2,-0.23,507147.0474,3831.65,673775,1588,1.10E+12,52.05,7851585.168,1312.71,49.91,1.1954,39631,73426,3757.71,3965.37,4041.86,4065.2
19/09/2017,4073.79,4094.07,3868.87,3924.97,-0.21,391933.6892,3990.42,786890,1950,1.10E+12,53.86,5320887.635,1311.14,49.48,1.1994,38494,71751,3857.68,3820.65,4021.10,3924.97
20/09/2017,3916.36,4031.39,3857.73,3905.95,0.21,309030.8758,3927.86,620733,1463,1.10E+12,52.39,3058828.021,1306.5,50.41,1.1892,34188,59979,3965.37,3722.56,3989.73,3905.95
21/09/2017,3901.47,3916.42,3613.63,3631.04,-0.12,374831.387,3765.64,694714,2200,1.10E+12,49.06,4675153.037,1293.18,50.55,1.1941,31065,61443,3820.65,3684.71,3925.32,3631.04
22/09/2017,3628.02,3758.27,3553.53,3630.7,-0.24,328012.9884,3642.63,649021,1738,1.10E+12,47.26,4615615.743,1294.89,50.66,1.1951,28590,63652,3722.56,3701.98,3860.71,3630.7
23/09/2017,3629.92,3819.21,3594.58,3792.4,-0.18,250230.9186,3709.03,568729,2075,1.10E+12,48.48,2930548.515,1294.89,50.66,1.1951,22355,56876,3684.71,3800.44,3831.62,3792.4
24/09/2017,3796.15,3796.15,3666.9,3682.84,0.75,205598.4259,3735.51,532701,1813,1.10E+12,48.42,1696553.16,1297.38,52.22,1.1848,23710,55081,3701.98,3833.75,3795.41,3682.84
25/09/2017,3681.58,3950.25,3681.58,3926.07,-0.26,360697.3592,3809.87,658174,1563,1.10E+12,49.8,4189578.153,1302.4,52.22,1.1848,26521,72699,3800.44,4006.36,3782.28,3926.07
26/09/2017,3928.41,3969.89,3869.9,3892.35,0.56,266590.7303,3915.14,728985,1725,1.10E+12,52,3339673.231,1302.74,51.88,1.1793,26945,61973,3833.75,4089.25,3764.35,3892.35
27/09/2017,3892.94,4210.05,3884.82,4200.67,-0.02,416809.9785,4047.12,691464,1838,1.10E+12,54,4080796.444,1288.6,52.14,1.1745,27887,65959,4006.36,4179.49,3769.01,4200.67
28/09/2017,4197.13,4279.31,4109.7,4174.73,-0.19,408646.8014,4190.22,758808,2213,1.10E+12,55.1,3666224.9,1285.29,51.56,1.1786,26235,70657,4089.25,4225.50,3788.49,4174.73
29/09/2017,4171.62,4214.63,4039.29,4163.07,-0.14,329636.0112,4147.15,743932,2113,1.10E+12,52.83,3531326.898,1282.94,51.67,1.1814,25139,76874,4179.49,4301.84,3855.70,4163.07
30/09/2017,4166.11,4358.43,4160.86,4338.71,-0.02,283703.3536,4256.03,628485,1725,1.10E+12,53.9,2438701.299,1282.94,51.67,1.1814,21560,56280,4225.50,4383.92,3902.44,4338.71
1/10/2017,4341.05,4403.74,4269.81,4403.74,0.17,277457.3089,4354.58,624785,1625,1.10E+12,54.62,1834181.618,1278.5,50.82,1.1733,23638,58917,4301.84,4376.85,3954.35,4403.74
2/10/2017,4395.81,4470.23,4377.46,4409.32,-0.09,324419.9329,4413.2,815069,1875,1.12E+12,53.99,1768375.625,1274.52,53.86,1.1733,26007,66945,4383.92,4318.72,4009.45,4409.32
3/10/2017,4408.46,4432.47,4258.89,4317.48,-0.12,295802.7816,4354.32,785914,2288,1.12E+12,52.73,1678666.717,1270.05,48.49,1.1744,26996,70772,4376.85,4291.75,4026.27,4317.48
4/10/2017,4319.37,4352.31,4210.42,4229.36,0.04,261058.1104,4277.86,639802,1675,1.12E+12,51.89,1493031.413,1274.98,53.08,1.1759,29069,76296,4318.72,4309.53,4046.56,4229.36
5/10/2017,4229.88,4362.64,4164.05,4328.41,-0.1,271998.2918,4271.24,727434,1563,1.12E+12,51.34,1355559.018,1271.75,47.33,1.1711,26853,61290,4291.75,4375.37,4074.73,4328.41
6/10/2017,4324.46,4413.27,4320.53,4370.81,-0.16,245552.8273,4357.27,819066,1988,1.12E+12,51.97,1142118.53,1270.68,47.33,1.173,24784,68406,4309.53,4469.39,4124.04,4370.81
7/10/2017,4369.35,4443.88,4321.05,4426.89,0.41,206575.8754,4390.29,670951,1975,1.12E+12,52.28,990554.7054,1270.68,44.4,1.173,22487,76111,4375.37,4603.13,4177.12,4426.89
8/10/2017,4429.67,4624.14,4405.64,4610.48,0.44,290841.3434,4517.48,689838,2275,1.12E+12,53.1,1899077.213,1276.53,48.59,1.174,23976,63113,4469.39,4721.50,4231.66,4610.48
9/10/2017,4614.52,4878.71,4564.25,4772.02,-0.21,418224.1434,4707.38,800806,2013,1.12E+12,51.28,2971255.85,1281.24,48.59,1.174,28288,73002,4603.13,4793.50,4304.27,4772.02
10/10/2017,4776.21,4922.17,4765.1,4781.99,-0.23,331951.184,4811.37,826210,2000,1.12E+12,50.6,1786867.668,1287.08,50.92,1.1808,29241,79373,4721.50,5018.46,4361.34,4781.99
11/10/2017,4789.25,4873.73,4751.63,4826.48,1.14,254097.9895,4810.27,780257,1738,1.12E+12,50.78,1130171.327,1292.67,56.74,1.1859,31418,68320,4793.50,5306.87,4423.61,4826.48
12/10/2017,4829.58,5446.91,4822,5446.91,0.19,543500.7568,5136.35,783622,1913,1.12E+12,55.5,6150792.649,1294.05,56.74,1.183,45338,106779,5018.46,5641.97,4506.69,5446.91
13/10/2017,5464.16,5840.3,5436.85,5647.21,-0.55,645952.4907,5597.13,819164,1700,1.12E+12,59.2,6032500,1298.8,51.45,1.182,53804,99372,5306.87,5719.06,4604.86,5647.21
14/10/2017,5643.53,5837.7,5591.64,5831.79,0.19,291474.5686,5726.16,796789,1763,1.12E+12,62.04,5046840.49,1298.8,51.45,1.182,40825,83670,5641.97,5745.19,4716.11,5831.79
15/10/2017,5835.96,5852.48,5478.61,5678.19,0.02,345987.1616,5711.31,826707,2438,1.20E+12,65.56,6924039.048,1304.63,51.87,1.1796,37131,93320,5719.06,5669.76,4805.41,5678.19
16/10/2017,5687.57,5776.23,5544.21,5725.59,-0.09,353321.958,5683.4,850054,2175,1.20E+12,64.84,3091116.595,1298.68,51.87,1.1796,41339,77238,5745.19,5640.60,4893.53,5725.59
17/10/2017,5741.58,5800.35,5472.72,5605.51,0.36,322114.4409,5655.04,873937,2050,1.20E+12,61.92,3316586.047,1289.47,51.88,1.1766,37203,80151,5669.76,5634.91,4973.27,5605.51
18/10/2017,5603.82,5603.82,5151.44,5590.69,-0.28,437229.3616,5487.44,818815,1888,1.20E+12,58.96,4814602.985,1283.07,52.04,1.1787,34385,71392,5640.60,5770.22,5058.16,5590.69
19/10/2017,5583.74,5744.35,5531.06,5708.52,0.27,315591.1519,5641.92,910174,2225,1.20E+12,60.14,2676139.142,1285.91,51.29,1.1852,34379,85571,5634.91,5917.19,5156.77,5708.52
20/10/2017,5708.11,6060.11,5627.23,6011.45,-0.09,402348.3612,5851.72,850258,2238,1.20E+12,60.14,2503192.551,1284.98,51.47,1.1784,39782,94627,5770.22,6017.16,5268.97,6011.45
21/10/2017,5996.79,6194.88,5965.07,6031.6,-0.07,364986.06,6047.08,805473,1913,1.20E+12,58.96,2366061.872,1284.98,51.47,1.1784,44661,66998,5917.19,5990.11,5379.69,6031.6
22/10/2017,6036.66,6076.26,5792.34,6008.42,0.19,340329.0528,5978.42,981728,2275,1.20E+12,57.54,1681984.706,1280.73,51.9,1.1749,40331,74513,6017.16,5821.79,5485.12,6008.42
23/10/2017,6006,6075.59,5732.47,5930.32,0.18,404615.8468,5936.1,877356,2138,1.20E+12,55.33,3204681.149,1279.06,51.9,1.1749,46345,86442,5990.11,5735.92,5573.11,5930.32
24/10/2017,5935.52,5935.52,5504.18,5526.64,-0.27,477813.1308,5725.46,957976,2088,1.20E+12,55.83,3578523.948,1278.02,52.47,1.1761,43756,74472,5821.79,5727.42,5623.42,5526.64
25/10/2017,5524.6,5754.33,5397.88,5750.8,-0.07,350815.9503,5606.9,919336,2313,1.20E+12,55.78,2052886.339,1278.38,52.18,1.1813,40927,72426,5735.92,5812.18,5688.01,5750.8
26/10/2017,5747.95,5976.8,5721.22,5904.83,-0.1,326334.0014,5837.7,730711,2250,1.45E+12,56.16,1444172.08,1273.32,52.64,1.1651,39086,67679,5727.42,5812.94,5759.90,5904.83
27/10/2017,5899.74,5988.39,5728.82,5780.9,-0.17,292356.9095,5849.46,673653,1300,1.45E+12,55.6,1419480.288,1270.61,53.9,1.1608,36708,69197,5812.18,5895.95,5782.16,5780.9
28/10/2017,5787.82,5876.72,5689.19,5753.09,0.97,243031.4886,5776.7,555051,1063,1.45E+12,55.19,1287610.074,1270.61,53.9,1.1608,31082,59449,5812.94,6012.49,5789.22,5753.09
29/10/2017,5754.44,6255.71,5724.58,6153.85,-0.4,478729.5676,5972.14,911592,1925,1.45E+12,56,2470357.143,1273.39,54.15,1.1651,33836,64396,5895.95,6250.93,5810.69,6153.85
30/10/2017,6114.85,6214.99,6040.85,6130.53,0.27,289316.4443,6125.3,889430,1838,1.45E+12,57,2268192.982,1274.42,54.15,1.1651,42538,73018,6012.49,6455.41,5840.85,6130.53
31/10/2017,6132.02,6470.43,6103.33,6468.4,0.19,367262.2988,6293.54,829238,1725,1.45E+12,56.16,1769606.553,1273.38,54.38,1.1646,48178,86043,6250.93,6771.40,5890.37,6468.4
1/11/2017,6440.97,6767.31,6377.88,6767.31,0.53,435664.6831,6588.37,960573,1950,1.45E+12,54.46,2070492.104,1275.52,52.25,1.1619,56103,89885,6455.41,7017.86,5967.82,6767.31
2/11/2017,6777.77,7367.33,6758.72,7078.5,-0.3,665244.3743,6995.58,916841,1875,1.45E+12,53.61,4123801.38,1277.78,52.25,1.1658,74790,92923,6771.40,7222.07,6067.01,7078.5
3/11/2017,7087.53,7461.29,7002.94,7207.76,-0.27,468694.9012,7189.88,818583,1488,1.45E+12,55.33,2711548.888,1273.2,53.4,1.1608,64293,77953,7017.86,7331.71,6166.96,7207.76
4/11/2017,7164.48,7492.86,7031.28,7379.95,-0.06,341785.0852,7267.14,800319,1625,1.45E+12,55.64,1503111.143,1273.2,53.4,1.1608,49914,73373,7222.07,7270.04,6258.19,7379.95
5/11/2017,7404.52,7617.48,7333.19,7407.41,0.35,319919.6457,7440.65,803250,1763,1.45E+12,54.97,1533600.146,1269.85,47.83,1.161,48027,67196,7331.71,7191.52,6349.91,7407.41
6/11/2017,7403.22,7445.77,7007.31,7022.76,-0.24,431025.3947,7219.76,825192,1663,1.45E+12,55.01,2434430.104,1275.75,47.83,1.161,51778,72577,7270.04,7208.94,6417.54,7022.76
7/11/2017,7023.1,7253.32,7023.1,7144.38,0.91,327147.6078,7110.98,939818,1950,1.45E+12,58.77,6851625.251,1277.62,45.04,1.1587,51470,64461,7191.52,7249.22,6498.47,7144.38
8/11/2017,7141.38,7776.42,7114.02,7459.69,-0.29,624206.5603,7372.88,860914,1800,1.45E+12,62.14,5623656.518,1280.44,48.82,1.1595,54912,81551,7208.94,7073.80,6627.34,7459.69
9/11/2017,7446.83,7446.83,7101.52,7143.58,0.71,442880.8891,7284.69,945888,1913,1.45E+12,63.83,4381215.604,1277,48.07,1.1642,54591,81241,7249.22,6706.44,6720.20,7143.58
10/11/2017,7173.73,7312,6436.87,6618.14,0,756443.5289,6885.18,795418,1500,1.45E+12,61.63,4731397.047,1280.56,51.3,1.1665,53492,80481,7073.80,6308.60,6767.75,6618.14
11/11/2017,6618.61,6873.15,6204.22,6357.6,0.95,753627.935,6513.4,578308,1000,1.36E+12,61.15,4456157.253,1280.56,51.3,1.1665,44339,68892,6706.44,6289.05,6806.20,6357.6
12/11/2017,6295.45,6625.05,5519.01,5950.07,-0.32,1469044.164,6097.4,598625,1000,1.36E+12,60.26,5357119.15,1275.73,57.99,1.1667,45229,71176,6308.60,6381.77,6819.33,5950.07
13/11/2017,5938.25,6811.19,5844.29,6559.49,-0.51,996016.3987,6288.3,917287,1750,1.36E+12,60.55,3922014.864,1276.91,56.76,1.1667,54732,73373,6289.05,6836.93,6846.37,6559.49
14/11/2017,6561.48,6764.98,6461.75,6635.75,0.24,483971.3678,6605.99,817534,1600,1.36E+12,62.25,2796963.984,1279.18,55.7,1.1798,50079,71630,6381.77,7274.33,6880.05,6635.75
15/11/2017,6634.76,7342.25,6634.76,7315.54,0.12,601687.5415,6981.83,951196,1900,1.36E+12,63.71,3055030.607,1281.3,55.368,1.1791,46140,79934,6836.93,7632.07,6936.53,7315.54
16/11/2017,7323.24,7967.38,7176.58,7871.69,-0.12,675543.6973,7584.72,903497,1900,1.36E+12,67.57,6188086.31,1277.83,55.224,1.177,49047,87538,7274.33,7790.28,7010.15,7871.69
17/11/2017,7853.57,8004.59,7561.09,7708.99,-0.2,597742.7591,7782.06,980129,2088,1.36E+12,68.73,5099737.989,1287.07,56.646,1.179,62242,83410,7632.07,7845.21,7052.19,7708.99
18/11/2017,7697.21,7884.99,7463.44,7790.15,-0.16,475705.5132,7708.95,849503,1700,1.36E+12,68.13,2554865.815,1287.07,56.646,1.179,48910,68192,7790.28,8009.09,7091.01,7790.15
19/11/2017,7766.03,8101.91,7694.1,8036.49,0.08,398666.7649,7899.63,908966,2000,1.36E+12,70.67,3439323.504,1284.14,56.354,1.1733,44907,72762,7845.21,8102.80,7134.78,8036.49
20/11/2017,8039.07,8336.86,7949.36,8200.64,0.23,429005.5498,8131.48,989857,2188,1.36E+12,71.84,2630512.249,1284.14,56.354,1.1733,58371,102144,8009.09,8175.15,7187.66,8200.64
21/11/2017,8205.74,8348.66,7762.71,8071.26,-0.16,528289.791,8097.09,979924,2163,1.36E+12,70.72,3275805.882,1279.86,56.83,1.1738,61690,87110,8102.80,8121.19,7257.56,8071.26
22/11/2017,8077.95,8302.26,8075.47,8253.55,0.17,444342.9578,8177.31,870876,1850,1.36E+12,71.05,2222237.861,1284.1,58.02,1.1822,53155,78405,8175.15,8182.00,7331.51,8253.55
23/11/2017,8232.38,8267.4,8038.77,8038.77,0.19,518787.9057,8144.33,956721,1963,1.36E+12,73.12,4311364.989,1290.37,58.02,1.1851,47490,75047,8121.19,8361.13,7370.11,8038.77
24/11/2017,8074.02,8374.16,7940.93,8253.69,-0.18,619874.5421,8160.7,907143,1863,1.36E+12,75.47,3808029.681,1289.63,58.95,1.1933,45720,69886,8182.00,8791.72,7444.12,8253.69
25/11/2017,8241.71,8790.92,8191.15,8790.92,0.18,510610.1286,8503.67,931680,1950,1.35E+12,83.4,5850083.837,1289.63,58.95,1.1933,44223,71625,8361.13,9313.27,7588.97,8790.92
26/11/2017,8789.04,9522.93,8775.59,9330.55,-0.02,601412.6928,9104.53,936230,1913,1.35E+12,86.96,4110590.984,1280.33,58.11,1.1898,65803,80943,8791.72,9735.90,7787.17,9330.55
27/11/2017,9352.72,9818.35,9352.72,9818.35,0.08,589775.8699,9585.54,1057287,2125,1.35E+12,89.17,4817662.981,1292.18,58.11,1.1898,123516,98413,9313.27,9921.92,8045.06,9818.35
28/11/2017,9823.43,10125.7,9736.3,10058.8,0.76,638967.5553,9936.06,1025731,1950,1.35E+12,93.53,4158355.693,1295.89,57.99,1.184,144286,106360,9735.90,10060.34,8278.34,10058.8
29/11/2017,10077.4,11517.4,9601.03,9888.61,-0.26,1126343.671,10271.11,1131747,2162,1.35E+12,91.99,8553320.665,1287.08,57.3,1.1847,262289,128781,9921.92,10365.94,8495.20,9888.61
30/11/2017,9906.79,10801,9202.05,10233.6,-0.22,828099.4147,10035.86,1084885,2088,1.35E+12,86.55,5568434.431,1278.82,57.4,1.1904,212459,103190,10060.34,10761.27,8689.74,10233.6
1/12/2017,10198.6,11046.7,9694.65,10975.6,-0.28,647312.8234,10478.89,1116245,2288,1.35E+12,92.79,6049606.38,1279.28,53.01,1.1896,167229,105017,10365.94,11124.47,8896.66,10975.6
2/12/2017,10978.3,11320.2,10905.1,11074.6,0.26,464201.3538,11069.55,942700,2013,1.35E+12,100.33,4012299.252,1279.28,53.01,1.1896,111343,88292,10761.27,11351.67,9121.04,11074.6
3/12/2017,11082.7,11858.7,10862,11323.2,-0.08,585757.3812,11281.65,1016509,2200,1.35E+12,101.48,3587130.627,1280.53,53.11,1.1866,107583,83022,11124.47,11632.37,9356.58,11323.2
4/12/2017,11315.4,11657.2,11081.8,11657.2,0.09,536617.3887,11427.9,1145180,2263,1.35E+12,101.6,3259360.315,1274.94,53.11,1.1866,161367,97945,11351.67,12621.80,9597.96,11657.2
5/12/2017,11685.7,12032,11604.6,11916.7,0.65,583861.6533,11809.75,1145916,2225,1.35E+12,103.21,3185020.986,1269.12,47.84,1.1826,159921,103919,11632.37,14702.63,9845.69,11916.7
6/12/2017,11923.4,14369.1,11923.4,14291.5,0.16,964153.6265,13126.85,1230813,2350,1.59E+12,101.24,5408060.055,1265.67,46.08,1.1796,179109,116856,12621.80,16253.53,10260.38,14291.5
7/12/2017,14266.1,17899.7,14057.3,17899.7,0.13,1119770.161,16030.7,1068971,1900,1.59E+12,97.97,6590701.317,1253.79,45.49,1.1773,331637,155600,14702.63,16549.10,10903.45,17899.7
8/12/2017,17802.9,18353.4,14336.9,16569.4,-0.29,1260672.803,16765.65,1125005,1950,1.59E+12,112.91,13422725.5,1244.25,45.49,1.1773,344686,124260,16253.53,15734.33,11472.16,16569.4
9/12/2017,16523.3,16783,13674.9,15178.2,0.01,895201.6973,15539.85,1187736,2175,1.59E+12,145.22,16778266.8,1244.25,48.23,1.1773,214245,114109,16549.10,15856.80,11933.80,15178.2
10/12/2017,15168.4,15850.6,13226.6,15455.4,-0.17,900038.5232,14925.25,1077265,2050,1.59E+12,147.52,7370797.397,1245.69,50.6,1.1769,189621,100455,15734.33,16602.53,12378.09,15455.4
11/12/2017,15427.4,17513.9,15404.8,16936.8,0.14,744691.4126,16320.72,1153418,2138,1.59E+12,183.77,15856668.14,1245.69,50.6,1.1769,242875,128425,15856.80,16920.13,12885.18,16936.8
12/12/2017,16919.8,17781.8,16571.6,17415.4,-0.1,850435.1262,17172.15,1096932,1950,1.59E+12,270,25783999.53,1242.77,57.14,1.1742,230521,113215,16602.53,16795.87,13391.65,17415.4
13/12/2017,17500,17653.1,16039.7,16408.2,0.08,767852.5522,16900.25,1261348,2325,1.59E+12,311.81,10935473.37,1249.61,56.6,1.1826,201431,98863,16920.13,16893.03,13814.94,16408.2
14/12/2017,16384.6,17085.8,16185.9,16564,0,832216.3427,16555.07,1283929,2313,1.59E+12,289.38,7308314.327,1252.17,57.048,1.1778,163855,109628,16795.87,17922.77,14259.97,16564
15/12/2017,16601.3,18154.1,16601.3,17706.9,-0.17,828801.2566,17265.9,1179829,2112,1.59E+12,287.1,9055869.37,1251.45,57.312,1.1749,128830,105711,16893.03,18781.70,14758.19,17706.9
16/12/2017,17760.3,19716.7,17515.3,19497.4,0,684153.8215,18622.42,1136363,2138,1.59E+12,299.58,4310634.782,1251.45,57.312,1.1749,117337,82782,17922.77,19250.80,15326.31,19497.4
17/12/2017,19475.8,20089,18974.1,19140.8,0.14,685615.5914,19419.92,1176110,2313,1.59E+12,313.72,5430256.381,1258.79,57.196,1.1782,124072,84441,18781.70,18677.23,15864.05,19140.8
18/12/2017,19106.4,19371,18355.9,19114.2,0.18,781565.9959,18986.88,1197857,2275,1.87E+12,335.06,5869396.335,1258.79,57.196,1.1782,137631,97245,19250.80,17838.50,16383.45,19114.2
19/12/2017,19118.3,19177.8,17275.4,17776.7,0.41,921331.3941,18337.05,1048091,1750,1.87E+12,355.08,6056324.975,1261.49,57.54,1.184,156057,83423,18677.23,16734.73,16791.42,17776.7
20/12/2017,17760.3,17934.7,16077.7,16624.6,-0.22,1295355.58,17099.32,1025885,1700,1.87E+12,330.61,6364175.409,1263.58,58.09,1.1871,164499,101169,17838.50,15419.77,17105.28,16624.6
21/12/2017,16642.4,17567.7,15342.7,15802.9,0.53,1010874.636,16338.92,1002360,1650,1.87E+12,317.85,4895202.039,1266.16,58.36,1.1874,141432,105591,16734.73,14777.97,17206.04,15802.9
22/12/2017,15898,15943.4,11833,13831.8,-0.42,1544042.181,14376.55,1112381,1938,1.87E+12,272.99,10762445.75,1270.72,58.47,1.1862,164227,124670,15419.77,14152.27,16934.85,13831.8
23/12/2017,13948.7,15603.2,13828.8,14699.2,-0.08,901240.9196,14519.98,980574,1738,1.87E+12,282.96,4780110.15,1270.72,58.47,1.1862,145737,100098,14777.97,14217.20,16810.17,14699.2
24/12/2017,14608.2,14626,12747.7,13925.8,-0.08,827957.7887,13976.92,1023773,1900,1.87E+12,277.26,4050025.074,1270.72,58.47,1.187,109871,70864,14152.27,14684.07,16726.67,13925.8
25/12/2017,13995.9,14593,13448.9,14026.6,0.17,760889.2562,14016.1,879901,1688,1.87E+12,276.81,2905881.377,1278.5,59.97,1.187,116313,64029,14217.20,15321.63,16631.42,14026.6
26/12/2017,14036.6,16461.2,14028.9,16099.8,-0.12,887684.1461,15156.63,912401,1775,1.87E+12,280.35,3006930.708,1278.5,59.97,1.1858,126930,77648,14684.07,15514.93,16575.62,16099.8
27/12/2017,16163.5,16930.9,15114.3,15838.5,0.05,779899.8319,16011.8,1032417,1950,1.87E+12,278.53,2790141.04,1285.01,59.64,1.1888,99195,78968,15321.63,15033.73,16470.49,15838.5
28/12/2017,15864.1,15888.4,13937.3,14606.5,0.08,818391.5511,15074.08,1003665,1863,1.87E+12,256.65,10104188.83,1293.78,59.84,1.1943,92296,79968,15514.93,14071.63,16350.38,14606.5
29/12/2017,14695.8,15279,14307,14656.2,0.2,884013.7202,14734.5,1094029,2063,1.87E+12,248.06,5612392.357,1299.73,60.42,1.2005,91724,77151,15033.73,13921.60,16223.19,14656.2
30/12/2017,14681.9,14681.9,12350.1,12952.2,-0.15,1057518.652,13666.52,1009195,1825,1.87E+12,229.42,4113272.635,1299.73,60.42,1.2005,83250,71377,14071.63,13588.60,15906.21,12952.2
31/12/2017,12897.7,14377.4,12755.6,14156.4,-0.17,895880.7569,13546.78,1007352,2038,1.87E+12,225.17,3424266.039,1299.73,60.42,1.2012,67355,64989,13921.60,14265.23,15550.15,14156.4
1/01/2018,14112.2,14112.2,13154.7,13657.2,0.57,747956.9855,13759.08,966713,1950,1.93E+12,229.88,2754228.363,1310.32,65.8,1.2012,65416,62044,13588.60,14613.43,15184.57,13657.2
2/01/2018,13625,15444.6,13163.6,14982.1,-0.05,1177769.309,14303.82,1142472,2138,1.93E+12,244.32,5066920.236,1310.32,65.8,1.2059,85549,77723,14265.23,15260.77,14909.10,14982.1
3/01/2018,14978.2,15572.8,14844.5,15201,0.28,1113721.468,15149.12,1132612,1963,1.93E+12,251.24,12797644.2,1316.58,60.99,1.2015,91452,79086,14613.43,16076.57,14737.39,15201
4/01/2018,15270.7,15739.7,14522.2,15599.2,0.02,1425326.9,15282.95,1253400,2100,1.93E+12,239.84,14516136.09,1318.76,60.99,1.2068,86342,74534,15260.77,16851.90,14669.03,15599.2
5/01/2018,15477.2,17705.2,15202.8,17429.5,-0.27,1448970.63,16453.68,1068678,1787,1.93E+12,246.08,6951397.659,1319.76,67.25,1.2029,79232,76404,16076.57,17144.70,14777.47,17429.5
6/01/2018,17462.1,17712.4,16764.6,17527,-0.11,1054591.818,17366.53,1171166,2100,1.93E+12,279.68,8097611.899,1319.76,65.81,1.2029,79836,62977,16851.90,16391.57,15023.81,17527
7/01/2018,17527.3,17579.6,16087.7,16477.6,0.26,937814.96,16918.05,1127779,2025,1.93E+12,292.99,3602170.723,1319.8,65.81,1.1967,79013,67259,17144.70,15414.37,15142.37,16477.6
8/01/2018,16476.2,16537.9,14208.2,15170.1,-0.05,1180521.972,15598.1,1158259,2075,1.93E+12,267.56,4417999.701,1319.8,67.66,1.1967,87562,30585,16391.57,14912.93,15225.33,15170.1
9/01/2018,15123.7,15497.5,14424,14595.4,0.14,1117359.634,14910.15,1150333,2050,1.93E+12,250.08,3762096.225,1315.24,67.66,1.1937,91854,80932,15414.37,14324.83,15263.25,14595.4
10/01/2018,14588.5,14973.3,13691.2,14973.3,-0.08,1270957.911,14556.58,1125371,2075,1.93E+12,245.88,4107328.843,1314.67,75.3,1.1948,99815,82357,14912.93,14119.90,15188.15,14973.3
11/01/2018,14968.2,15018.8,13105.9,13405.8,-0.25,1170582.269,14124.68,1223977,2413,1.93E+12,239.74,4502335.664,1321.23,63.69,1.2032,88028,100333,14324.83,13915.53,15025.97,13405.8
12/01/2018,13453.9,14229.9,13158.1,13980.6,0.02,880346.8825,13705.62,1152568,2225,1.93E+12,233.76,2956707.734,1329.84,63.69,1.2202,75933,80737,14119.90,14037.60,14984.24,13980.6
13/01/2018,13952.4,14659.5,13952.4,14360.2,-0.12,896879.5058,14231.12,943080,1863,2.23E+12,249.04,3858990.556,1329.84,63.69,1.2202,65514,63396,13915.53,13984.00,14964.51,14360.2
14/01/2018,14370.8,14511.8,13268,13772,0.16,792817.1855,13980.65,967584,1938,2.23E+12,251.1,3530127.344,1339.47,63.73,1.2264,57507,65657,14037.60,13027.43,15019.16,13772
