Date,Open,High,Low,Close,Volume,Weighted_bitcoin_price,bitcoin_sent,Address,generatedCoin,bitcoin_transactions,Mining_Difficulty,mine_a_block_min,Block_size,Weighted_litecoin_price,Volume_litecoin,Weighted_gold_price,Oil_price,usd/euro,Num_Wiki_view,Num_tweets,bitcoin_sent_inNum,Lable
1/12/2017,10198.6,11046.7,9694.65,10975.6,647312.8234,10478.89,23715164745,1116245,2288,412725,1.35E+12,7.96,972769,92.79,6049606.38,1279.28,53.01,1.1896,167229,105017,2263137.102,10975.6
2/12/2017,10978.3,11320.2,10905.1,11074.6,464201.3538,11069.55,23497741175,942700,2013,326193,1.35E+12,8.9,961668,100.33,4012299.252,1279.28,53.01,1.1896,111343,88292,2122736.803,11074.6
3/12/2017,11082.7,11858.7,10862,11323.2,585757.3812,11281.65,21148706092,1016509,2200,352868,1.35E+12,8.2,970304,101.48,3587130.627,1280.53,53.11,1.1866,107583,83022,1874611.08,11323.2
4/12/2017,11315.4,11657.2,11081.8,11657.2,536617.3887,11427.9,29802230955,1145180,2263,400505,1.35E+12,7.97,974964,101.6,3259360.315,1274.94,53.11,1.1866,161367,97945,2607848.42,11657.2
5/12/2017,11685.7,12032,11604.6,11916.7,583861.6533,11809.75,35308479733,1145916,2225,405531,1.35E+12,8.07,963132,103.21,3185020.986,1269.12,47.84,1.1826,159921,103919,2989773.681,11916.7
6/12/2017,11923.4,14369.1,11923.4,14291.5,964153.6265,13126.85,44666184430,1230813,2350,443399,1.59E+12,7.68,963936,101.24,5408060.055,1265.67,46.08,1.1796,179109,116856,3402658.249,14291.5
7/12/2017,14266.1,17899.7,14057.3,17899.7,1119770.161,16030.7,52680122384,1068971,1900,374765,1.59E+12,9.45,947706,97.97,6590701.317,1253.79,45.49,1.1773,331637,155600,3286202.248,17899.7
8/12/2017,17802.9,18353.4,14336.9,16569.4,1260672.803,16765.65,40658683759,1125005,1950,384936,1.59E+12,9.24,963550,112.91,13422725.5,1244.25,45.49,1.1773,344686,124260,2425118.248,16569.4
9/12/2017,16523.3,16783,13674.9,15178.2,895201.6973,15539.85,44364909543,1187736,2175,403225,1.59E+12,8.26,973080,145.22,16778266.8,1244.25,48.23,1.1773,214245,114109,2854912.341,15178.2
10/12/2017,15168.4,15850.6,13226.6,15455.4,900038.5232,14925.25,28905824455,1077265,2050,341256,1.59E+12,8.82,970799,147.52,7370797.397,1245.69,50.6,1.1769,189621,100455,1936706.216,15455.4
11/12/2017,15427.4,17513.9,15404.8,16936.8,744691.4126,16320.72,44479142136,1153418,2138,368427,1.59E+12,8.42,969902,183.77,15856668.14,1245.69,50.6,1.1769,242875,128425,2725317.396,16936.8
12/12/2017,16919.8,17781.8,16571.6,17415.4,850435.1262,17172.15,55818009051,1096932,1950,372821,1.59E+12,9.03,968832,270,25783999.53,1242.77,57.14,1.1742,230521,113215,3250496.243,17415.4
13/12/2017,17500,17653.1,16039.7,16408.2,767852.5522,16900.25,54680374656,1261348,2325,424393,1.59E+12,7.89,978836,311.81,10935473.37,1249.61,56.6,1.1826,201431,98863,3235477.265,16408.2
14/12/2017,16384.6,17085.8,16185.9,16564,832216.3427,16555.07,48593408335,1283929,2313,490459,1.59E+12,7.75,969312,289.38,7308314.327,1252.17,57.048,1.1778,163855,109628,2935258.403,16564
15/12/2017,16601.3,18154.1,16601.3,17706.9,828801.2566,17265.9,48323112442,1179829,2112,405507,1.59E+12,8.54,970524,287.1,9055869.37,1251.45,57.312,1.1749,128830,105711,2798760.125,17706.9
16/12/2017,17760.3,19716.7,17515.3,19497.4,684153.8215,18622.42,43156744977,1136363,2138,364051,1.59E+12,8.4,971179,299.58,4310634.782,1251.45,57.312,1.1749,117337,82782,2317461.693,19497.4
17/12/2017,19475.8,20089,18974.1,19140.8,685615.5914,19419.92,46305338608,1176110,2313,391725,1.59E+12,7.75,969628,313.72,5430256.381,1258.79,57.196,1.1782,124072,84441,2384424.787,19140.8
18/12/2017,19106.4,19371,18355.9,19114.2,781565.9959,18986.88,56626746858,1197857,2275,394057,1.87E+12,7.97,968849,335.06,5869396.335,1258.79,57.196,1.1782,137631,97245,2982414.534,19114.2
19/12/2017,19118.3,19177.8,17275.4,17776.7,921331.3941,18337.05,36329377584,1048091,1750,378482,1.87E+12,10.23,968123,355.08,6056324.975,1261.49,57.54,1.184,156057,83423,1981200.77,17776.7
20/12/2017,17760.3,17934.7,16077.7,16624.6,1295355.58,17099.32,37619792506,1025885,1700,370141,1.87E+12,10.57,973537,330.61,6364175.409,1263.58,58.09,1.1871,164499,101169,2200075.354,16624.6
21/12/2017,16642.4,17567.7,15342.7,15802.9,1010874.636,16338.92,29187129815,1002360,1650,335350,1.87E+12,11.03,954397,317.85,4895202.039,1266.16,58.36,1.1874,141432,105591,1786356.125,15802.9
22/12/2017,15898,15943.4,11833,13831.8,1544042.181,14376.55,26653462963,1112381,1938,380493,1.87E+12,9.24,977019,272.99,10762445.75,1270.72,58.47,1.1862,164227,124670,1853954.041,13831.8
23/12/2017,13948.7,15603.2,13828.8,14699.2,901240.9196,14519.98,26845820932,980574,1738,308072,1.87E+12,10.37,977712,282.96,4780110.15,1270.72,58.47,1.1862,145737,100098,1848888.286,14699.2
24/12/2017,14608.2,14626,12747.7,13925.8,827957.7887,13976.92,19526081139,1023773,1900,279371,1.87E+12,9.43,976447,277.26,4050025.074,1270.72,58.47,1.187,109871,70864,1397023.174,13925.8
25/12/2017,13995.9,14593,13448.9,14026.6,760889.2562,14016.1,25009135962,879901,1688,228791,1.87E+12,10.75,970928,276.81,2905881.377,1278.5,59.97,1.187,116313,64029,1784314.892,14026.6
26/12/2017,14036.6,16461.2,14028.9,16099.8,887684.1461,15156.63,33239797939,912401,1775,247298,1.87E+12,10.05,971626,280.35,3006930.708,1278.5,59.97,1.1858,126930,77648,2193086.322,16099.8
27/12/2017,16163.5,16930.9,15114.3,15838.5,779899.8319,16011.8,36477449723,1032417,1950,307486,1.87E+12,9.26,958157,278.53,2790141.04,1285.01,59.64,1.1888,99195,78968,2278160.464,15838.5
28/12/2017,15864.1,15888.4,13937.3,14606.5,818391.5511,15074.08,29623230977,1003665,1863,304904,1.87E+12,9.65,969992,256.65,10104188.83,1293.78,59.84,1.1943,92296,79968,1965176.712,14606.5
29/12/2017,14695.8,15279,14307,14656.2,884013.7202,14734.5,33706599345,1094029,2063,353659,1.87E+12,8.68,973811,248.06,5612392.357,1299.73,60.42,1.2005,91724,77151,2287597.092,14656.2
30/12/2017,14681.9,14681.9,12350.1,12952.2,1057518.652,13666.52,29769959745,1009195,1825,344260,1.87E+12,9.93,958233,229.42,4113272.635,1299.73,60.42,1.2005,83250,71377,2178313.114,12952.2
31/12/2017,12897.7,14377.4,12755.6,14156.4,895880.7569,13546.78,21926496195,1007352,2038,290259,1.87E+12,8.77,960859,225.17,3424266.039,1299.73,60.42,1.2012,67355,64989,1618576.237,14156.4
1/01/2018,14112.2,14112.2,13154.7,13657.2,747956.9855,13759.08,22735657954,966713,1950,241601,1.93E+12,9.21,966405,229.88,2754228.363,1310.32,65.8,1.2012,65416,62044,1652411.204,13657.2
2/01/2018,13625,15444.6,13163.6,14982.1,1177769.309,14303.82,35294608647,1142472,2138,340809,1.93E+12,8.41,968415,244.32,5066920.236,1310.32,65.8,1.2059,85549,77723,2467495.302,14982.1
3/01/2018,14978.2,15572.8,14844.5,15201,1113721.468,15149.12,42298562496,1132612,1963,395806,1.93E+12,9.23,975965,251.24,12797644.2,1316.58,60.99,1.2015,91452,79086,2792146.507,15201
4/01/2018,15270.7,15739.7,14522.2,15599.2,1425326.9,15282.95,40715881442,1253400,2100,424840,1.93E+12,8.57,975796,239.84,14516136.09,1318.76,60.99,1.2068,86342,74534,2664137.581,15599.2
5/01/2018,15477.2,17705.2,15202.8,17429.5,1448970.63,16453.68,46364404905,1068678,1787,342564,1.93E+12,10.07,974977,246.08,6951397.659,1319.76,67.25,1.2029,79232,76404,2817874.476,17429.5
6/01/2018,17462.1,17712.4,16764.6,17527,1054591.818,17366.53,49974859702,1171166,2100,358679,1.93E+12,8.53,971615,279.68,8097611.899,1319.76,65.81,1.2029,79836,62977,2877653.723,17527
7/01/2018,17527.3,17579.6,16087.7,16477.6,937814.96,16918.05,46101824775,1127779,2025,368025,1.93E+12,8.89,973572,292.99,3602170.723,1319.8,65.81,1.1967,79013,67259,2725008.188,16477.6
8/01/2018,16476.2,16537.9,14208.2,15170.1,1180521.972,15598.1,38981172219,1158259,2075,345506,1.93E+12,8.68,955574,267.56,4417999.701,1319.8,67.66,1.1967,87562,30585,2499097.468,15170.1
9/01/2018,15123.7,15497.5,14424,14595.4,1117359.634,14910.15,33750343651,1150333,2050,360101,1.93E+12,8.77,971381,250.08,3762096.225,1315.24,67.66,1.1937,91854,80932,2263581.765,14595.4
10/01/2018,14588.5,14973.3,13691.2,14973.3,1270957.911,14556.58,30961821359,1125371,2075,347227,1.93E+12,8.67,970393,245.88,4107328.843,1314.67,75.3,1.1948,99815,82357,2126998.331,14973.3
11/01/2018,14968.2,15018.8,13105.9,13405.8,1170582.269,14124.68,25730979357,1223977,2413,337766,1.93E+12,7.48,957525,239.74,4502335.664,1321.23,63.69,1.2032,88028,100333,1821703.526,13405.8
12/01/2018,13453.9,14229.9,13158.1,13980.6,880346.8825,13705.62,24615381483,1152568,2225,299913,1.93E+12,8.11,979535,233.76,2956707.734,1329.84,63.69,1.2202,75933,80737,1796006.418,13980.6
13/01/2018,13952.4,14659.5,13952.4,14360.2,896879.5058,14231.12,19579516773,943080,1863,265586,2.23E+12,9.62,947867,249.04,3858990.556,1329.84,63.69,1.2202,65514,63396,1375824.023,14360.2
14/01/2018,14370.8,14511.8,13268,13772,792817.1855,13980.65,17514232321,967584,1938,234890,2.23E+12,9.17,972181,251.1,3530127.344,1339.47,63.73,1.2264,57507,65657,1252748.071,13772
15/01/2018,13767.3,14445.5,13641.7,13819.8,916099.1906,13918.58,20840750852,953007,1875,273473,2.23E+12,9.68,968552,236.96,2539542.471,1339.47,63.73,1.2264,63876,76852,1497333.122,13819.8
16/01/2018,13836.1,13843.1,10194.9,11490.5,1527718.238,12341.15,35383582242,999065,1988,303566,2.23E+12,9.12,964294,201.56,6970976.146,1338.18,63.73,1.226,74029,102135,2867121.965,11490.5
17/01/2018,11431.1,11678,9402.29,11188.6,1723624.732,10925,26517578552,1090522,2088,315604,2.23E+12,8.59,961088,178.87,7952647.084,1337.91,63.96,1.2186,89187,111394,2427238.311,11188.6
18/01/2018,11198.8,12107.3,10942.5,11474.9,1314019.534,11430.88,24908804931,1053533,2163,309322,2.23E+12,8.3,965377,190.91,4906940.443,1327.4,63.926,1.2238,70655,100366,2179080.257,11474.9
19/01/2018,11429.8,11992.8,11172.1,11607.4,929862.909,11550.52,22558001315,1027758,2063,243454,2.23E+12,8.8,965508,193.29,2898670.557,1331.07,63.334,1.2222,58273,57244,1952985.78,11607.4
20/01/2018,11656.2,13103,11656.2,12899.2,957258.1225,12328.65,18290635029,973534,2225,240433,2.23E+12,8.08,947238,203.59,2656250.228,1331.07,63.334,1.2222,50979,75149,1483587.824,12899.2
21/01/2018,12889.2,12895.9,11288.2,11600.1,816477.1539,12168.35,13256284423,985152,2338,215435,2.23E+12,7.67,948413,199.38,2324786.839,1331.6,63.554,1.2262,47043,76295,1089406.898,11600.1
22/01/2018,11633.1,11966.4,10240.2,10931.4,941446.2109,11192.78,17087958531,944996,2088,245395,2.23E+12,8.51,970685,183.48,2692887.552,1333.09,63.554,1.2262,53460,93708,1526694.756,10931.4
23/01/2018,10944.5,11377.6,10129.7,10868.4,892018.9229,10830.05,16603103667,900248,2213,271759,2.23E+12,8.28,973306,177.53,2488396.282,1336.97,64.47,1.2299,48401,81995,1533058.819,10868.4
24/01/2018,10903.4,11501.4,10639.8,11359.4,895504.0043,11101,16647795255,944583,2200,250247,2.23E+12,8.14,966852,179.6,2093257.194,1350.22,65.61,1.2408,50792,78855,1499666.269,11359.4
25/01/2018,11421.7,11785.7,11057.4,11259.4,779644.2261,11381.05,15431586182,841506,1975,236422,2.60E+12,9.05,953344,180.9,2007396.263,1353.52,65.51,1.2396,53599,79509,1355901.8,11259.4
26/01/2018,11256,11656.7,10470.3,11171.4,874993.2264,11138.6,18847637506,807963,1938,220304,2.60E+12,9.39,960539,176.63,2125782.664,1350.32,66.14,1.2427,45074,73227,1692101.117,11171.4
27/01/2018,11174.9,11614.9,10989.2,11440.7,670793.7684,11304.92,15374895812,870592,1963,193421,2.60E+12,8.96,939921,178.9,1630145.288,1350.32,66.14,1.2427,39103,63956,1360018.099,11440.7
28/01/2018,11475.3,12040.3,11475.3,11786.3,714053.8608,11694.3,36615205924,768043,1975,213288,2.60E+12,9.33,936005,187.85,1935134.458,1351.88,65.56,1.2383,39525,66645,3131030.153,11786.3
