Date,Volume,Volume(%),Weighted_bitcoin_price,Weighted_bitcoin_price(%),Address,Address(%),generatedCoin,generatedCoin(%),Mining_Difficulty,Mining_Difficulty(%),Weighted_gold_price,Weighted_gold_price(%),Oil_price,Oil_price(%),usd/euro,usd/euro(%),Num_Wiki_view,Num_Wiki_view(%),Num_tweets,Num_tweets(%),Lable,Lable(%)
9/11/2017,"442,880.89",0.71,"7,284.69",-0.05,"945,888.00",-0.16,"1,913.00",-0.22,"1,450,000,000,000.00",0.00,"1,277.00",0.00,48.07,0.07,1.16,0.00,"54,591.00",-0.02,"81,241.00",-0.01,"7,143.58",-0.07
10/11/2017,"756,443.53",0.00,"6,885.18",-0.05,"795,418.00",-0.27,"1,500.00",-0.33,"1,450,000,000,000.00",-0.06,"1,280.56",0.00,51.30,0.00,1.17,0.00,"53,492.00",-0.17,"80,481.00",-0.14,"6,618.14",-0.04
11/11/2017,"753,627.94",0.95,"6,513.40",-0.06,"578,308.00",0.04,"1,000.00",0.00,"1,360,000,000,000.00",0.00,"1,280.56",0.00,51.30,0.13,1.17,0.00,"44,339.00",0.02,"68,892.00",0.03,"6,357.60",-0.06
12/11/2017,"1,469,044.16",-0.32,"6,097.40",0.03,"598,625.00",0.53,"1,000.00",0.75,"1,360,000,000,000.00",0.00,"1,275.73",0.00,57.99,-0.02,1.17,0.00,"45,229.00",0.21,"71,176.00",0.03,"5,950.07",0.10
13/11/2017,"996,016.40",-0.51,"6,288.30",0.05,"917,287.00",-0.11,"1,750.00",-0.09,"1,360,000,000,000.00",0.00,"1,276.91",0.00,56.76,-0.02,1.17,0.01,"54,732.00",-0.09,"73,373.00",-0.02,"6,559.49",0.01
14/11/2017,"483,971.37",0.24,"6,605.99",0.06,"817,534.00",0.16,"1,600.00",0.19,"1,360,000,000,000.00",0.00,"1,279.18",0.00,55.70,-0.01,1.18,0.00,"50,079.00",-0.08,"71,630.00",0.12,"6,635.75",0.10
15/11/2017,"601,687.54",0.12,"6,981.83",0.09,"951,196.00",-0.05,"1,900.00",0.00,"1,360,000,000,000.00",0.00,"1,281.30",0.00,55.37,0.00,1.18,0.00,"46,140.00",0.06,"79,934.00",0.10,"7,315.54",0.08
16/11/2017,"675,543.70",-0.12,"7,584.72",0.03,"903,497.00",0.08,"1,900.00",0.10,"1,360,000,000,000.00",0.00,"1,277.83",0.01,55.22,0.03,1.18,0.00,"49,047.00",0.27,"87,538.00",-0.05,"7,871.69",-0.02
17/11/2017,"597,742.76",-0.20,"7,782.06",-0.01,"980,129.00",-0.13,"2,088.00",-0.19,"1,360,000,000,000.00",0.00,"1,287.07",0.00,56.65,0.00,1.18,0.00,"62,242.00",-0.21,"83,410.00",-0.18,"7,708.99",0.01
18/11/2017,"475,705.51",-0.16,"7,708.95",0.02,"849,503.00",0.07,"1,700.00",0.18,"1,360,000,000,000.00",0.00,"1,287.07",0.00,56.65,-0.01,1.18,0.00,"48,910.00",-0.08,"68,192.00",0.07,"7,790.15",0.03
19/11/2017,"398,666.76",0.08,"7,899.63",0.03,"908,966.00",0.09,"2,000.00",0.09,"1,360,000,000,000.00",0.00,"1,284.14",0.00,56.35,0.00,1.17,0.00,"44,907.00",0.30,"72,762.00",0.40,"8,036.49",0.02
20/11/2017,"429,005.55",0.23,"8,131.48",0.00,"989,857.00",-0.01,"2,188.00",-0.01,"1,360,000,000,000.00",0.00,"1,284.14",0.00,56.35,0.01,1.17,0.00,"58,371.00",0.06,"102,144.00",-0.15,"8,200.64",-0.02
21/11/2017,"528,289.79",-0.16,"8,097.09",0.01,"979,924.00",-0.11,"2,163.00",-0.14,"1,360,000,000,000.00",0.00,"1,279.86",0.00,56.83,0.02,1.17,0.01,"61,690.00",-0.14,"87,110.00",-0.10,"8,071.26",0.02
22/11/2017,"444,342.96",0.17,"8,177.31",0.00,"870,876.00",0.10,"1,850.00",0.06,"1,360,000,000,000.00",0.00,"1,284.10",0.00,58.02,0.00,1.18,0.00,"53,155.00",-0.11,"78,405.00",-0.04,"8,253.55",-0.03
23/11/2017,"518,787.91",0.19,"8,144.33",0.00,"956,721.00",-0.05,"1,963.00",-0.05,"1,360,000,000,000.00",0.00,"1,290.37",0.00,58.02,0.02,1.19,0.01,"47,490.00",-0.04,"75,047.00",-0.07,"8,038.77",0.03
24/11/2017,"619,874.54",-0.18,"8,160.70",0.04,"907,143.00",0.03,"1,863.00",0.05,"1,360,000,000,000.00",-0.01,"1,289.63",0.00,58.95,0.00,1.19,0.00,"45,720.00",-0.03,"69,886.00",0.02,"8,253.69",0.07
25/11/2017,"510,610.13",0.18,"8,503.67",0.07,"931,680.00",0.00,"1,950.00",-0.02,"1,350,000,000,000.00",0.00,"1,289.63",-0.01,58.95,-0.01,1.19,0.00,"44,223.00",0.49,"71,625.00",0.13,"8,790.92",0.06
26/11/2017,"601,412.69",-0.02,"9,104.53",0.05,"936,230.00",0.13,"1,913.00",0.11,"1,350,000,000,000.00",0.00,"1,280.33",0.01,58.11,0.00,1.19,0.00,"65,803.00",0.88,"80,943.00",0.22,"9,330.55",0.05
27/11/2017,"589,775.87",0.08,"9,585.54",0.04,"1,057,287.00",-0.03,"2,125.00",-0.08,"1,350,000,000,000.00",0.00,"1,292.18",0.00,58.11,0.00,1.19,0.00,"123,516.00",0.17,"98,413.00",0.08,"9,818.35",0.02
