,Date,Weighted_bitcoin_price,Volume,Num_bitcoin_address,bitcoin_transactions,Mining_Difficulty,mine_a_block_min,Block_size,Weighted_litecoin_price,Weighted_gold_price,Oil_price,usd/euro,Num_Wiki_view,Num_tweets,3d MA,9d MA,15d MA,WSJ daily sentiment
1269,2018/12/26,3835.05,5326547918,479013,281148,5110000000000.0,9.18,705717,31.01,1270.16,46.22,1.1356,10158,19107,3953.11,3908.24,3680.98,-0.72
1270,2018/12/27,3757.35,5130222366,544684,299846,5110000000000.0,8.14,693321,29.68,1273.8,44.61,1.1429,11005,19522,3842.97,3924.91,3700.53,-0.72
1271,2018/12/28,3793.96,5631554348,560909,308100,5110000000000.0,8.72,716733,30.62,1278.11,45.33,1.1438,10357,20589,3795.45,3927.31,3726.97,-0.13
1272,2018/12/29,3884.27,4991655917,481711,264842,5110000000000.0,10.41,745427,32.25,1278.11,45.33,1.1438,11028,19252,3811.86,3920.1,3767.75,-0.13
1273,2018/12/30,3846.86,4770578575,461474,267463,5110000000000.0,8.26,614434,31.74,1280.75,45.41,1.1438,8590,18295,3841.7,3900.87,3808.42,-0.13
1274,2018/12/31,3801.04,4661840806,472261,259529,5620000000000.0,9.28,687887,31.15,1280.29,45.41,1.1482,9274,18611,3844.06,3884.81,3844.68,-0.13
1275,2019/1/1,3787.09,4324200990,362558,234576,5620000000000.0,9.6,653129,31.2,1280.29,45.41,1.1465,9185,17069,3811.66,3858.88,3869.65,0.25
1276,2019/1/2,3889.5,5244856836,505957,271545,5620000000000.0,9.58,732894,32.75,1283.41,55.26,1.1338,10582,18830,3825.88,3836.85,3888.46,0.25
1277,2019/1/3,3882.42,4530215219,516491,290861,5620000000000.0,9.32,735628,32.6,1290.41,55.8,1.1394,19383,26754,3853.0,3830.84,3895.8,0.25
1278,2019/1/4,3834.88,4847965467,517169,281623,5620000000000.0,9.66,734585,32.22,1288.53,55.8,1.1396,11683,21139,3868.93,3830.82,3888.18,0.09
1279,2019/1/5,3859.74,5137609824,459113,265029,5620000000000.0,8.57,638389,33.94,1288.53,55.8,1.1396,9746,20096,3859.01,3842.2,3877.5,0.09
1280,2019/1/6,3958.24,5597027440,433832,258381,5620000000000.0,10.44,640808,37.22,1284.95,55.8,1.1396,10195,18883,3884.29,3860.45,3878.35,-0.94
1281,2019/1/7,4054.34,5228625637,507835,284641,5620000000000.0,10.3,749974,38.59,1288.35,55.8,1.1476,11036,20476,3957.44,3879.35,3880.6,-0.94
1282,2019/1/8,4041.32,5306593305,529739,318355,5620000000000.0,8.49,669590,39.07,1286.26,55.8,1.1440000000000001,10505,19387,4017.97,3900.95,3877.51,-0.94
1283,2019/1/9,4039.48,5115905225,540921,318892,5620000000000.0,8.77,677653,39.4,1288.26,50.51,1.1546,10967,21237,4045.05,3927.45,3884.37,-0.94
1284,2019/1/10,3859.14,6874143796,572517,327182,5620000000000.0,9.28,750826,36.35,1290.69,50.51,1.1499,10846,20948,3979.98,3935.45,3885.98,-0.94
1285,2019/1/11,3682.08,5538712865,548421,308224,5620000000000.0,9.72,741867,33.04,1289.14,50.51,1.147,10687,19317,3860.23,3912.4,3880.96,-0.94
1286,2019/1/12,3675.26,4778170883,448196,281364,5620000000000.0,10.4,680361,32.45,1289.14,50.51,1.147,9350,16138,3738.83,3889.39,3873.04,-0.94
1287,2019/1/13,3607.88,4681302466,412444,276860,5620000000000.0,10.56,668123,31.5,1291.75,50.51,1.147,9853,16041,3655.07,3864.16,3854.62,-0.94
1288,2019/1/14,3635.87,5651384490,512960,326536,5880000000000.0,9.6,747719,31.44,1290.89,50.51,1.1468,9565,19018,3639.67,3839.29,3840.55,-0.94
1289,2019/1/15,3668.75,5537192302,551314,302147,5880000000000.0,10.87,806287,31.92,1284.92,52.11,1.1406,8308,18363,3637.5,3807.12,3831.73,-0.94
1290,2019/1/16,3649.24,5394457145,581094,305569,5880000000000.0,10.81,854399,31.7,1291.59,52.37,1.1396,8099,18790,3651.29,3762.11,3822.54,-0.94
1291,2019/1/17,3658.13,5464420383,514682,296568,5880000000000.0,11.36,831574,31.59,1292.58,52.18600000000001,1.1388,7906,21544,3658.71,3719.54,3807.12,-0.94
1292,2019/1/18,3663.86,5002961727,554253,305827,5880000000000.0,10.48,794728,31.53,1286.72,53.943999999999996,1.1372,8506,19125,3657.08,3677.8,3792.55,-0.94
1293,2019/1/19,3697.96,5955691380,454973,282055,5880000000000.0,10.86,738127,32.13,1286.72,53.943999999999996,1.1372,6539,16923,3673.32,3659.89,3783.42,-0.94
1294,2019/1/20,3663.22,5582489560,446051,293961,5880000000000.0,9.17,625095,31.99,1281.23,53.943999999999996,1.1372,6521,17285,3675.01,3657.8,3770.32,-0.94
1295,2019/1/21,3585.94,5004347059,523017,315052,5880000000000.0,9.62,735053,31.19,1279.62,52.922,1.137,7453,18571,3649.04,3647.87,3745.5,-0.94
1296,2019/1/22,3585.03,5313623556,519865,295910,5880000000000.0,11.05,793769,31.31,1282.09,52.922,1.1362,7464,18601,3611.4,3645.33,3714.21,-0.94
1297,2019/1/23,3594.76,5433755649,593232,293348,5880000000000.0,9.79,760073,31.9,1283.3,52.62,1.1379,7664,19434,3588.58,3640.77,3684.44,-0.94
1298,2019/1/24,3592.64,5262869046,566739,307984,5880000000000.0,8.93,692269,32.32,1281.48,53.13,1.1307,8975,19994,3590.81,3632.31,3654.65,-0.94
1299,2019/1/25,3598.92,5265847539,523778,300947,5880000000000.0,10.51,760603,32.82,1295.17,53.69,1.14,7981,17787,3595.44,3626.72,3637.3,-0.94
1300,2019/1/26,3612.62,5098183235,512501,288135,5880000000000.0,9.59,718298,33.24,1295.17,53.69,1.14,7659,16307,3601.39,3621.66,3632.67,-0.94
1301,2019/1/27,3592.14,5570752966,430181,276514,5880000000000.0,10.48,678953,32.78,1309.88,51.99,1.14,7671,14794,3601.23,3613.69,3627.13,0.59
1302,2019/1/28,3520.18,6908930483,541648,307917,5880000000000.0,9.92,770208,31.74,1302.08,51.99,1.1428,8200,19069,3574.98,3593.94,3621.28,0.25
1303,2019/1/29,3448.47,5897159493,534219,326016,5810000000000.0,9.88,778264,31.06,1307.66,53.31,1.1435,8277,19242,3520.26,3570.08,3608.79,-0.08
1304,2019/1/30,3463.66,5955112627,528518,321844,5810000000000.0,10.61,829624,31.49,1316.06,54.23,1.1482,8699,19785,3477.44,3556.49,3595.12,-0.08
1305,2019/1/31,3473.98,5831198271,572176,353790,5810000000000.0,9.14,783779,31.84,1321.37,53.79,1.1446,8288,20616,3462.04,3544.15,3583.43,-0.08
1306,2019/2/1,3470.51,5422926707,590243,339183,5810000000000.0,9.26,784155,32.28,1319.84,46.54,1.1457,8423,14658,3469.38,3530.35,3570.93,-0.08
1307,2019/2/2,3499.14,5071623601,499556,321888,5810000000000.0,9.97,757479,33.62,1319.84,46.54,1.1457,7523,15728,3481.21,3519.96,3559.94,-0.08
1308,2019/2/3,3487.36,5043937584,447396,300033,5810000000000.0,10.38,724243,33.89,1318.63,46.54,1.1457,7115,15208,3485.67,3507.56,3545.9,-0.08
1309,2019/2/4,3461.29,5332718886,524791,335141,5810000000000.0,9.81,784546,33.86,1313.96,46.54,1.1436,8795,18658,3482.6,3490.75,3532.44,-0.08
1310,2019/2/5,3462.85,5227549545,559509,353922,5810000000000.0,9.84,802648,34.11,1316.9,46.54,1.1406,13112,19792,3470.5,3476.38,3524.24,-0.08
1311,2019/2/6,3437.63,5482196038,598210,349432,5810000000000.0,8.77,800220,33.54,1310.79,46.54,1.1364,11068,20673,3453.92,3467.21,3514.41,-0.08
1312,2019/2/7,3409.14,5004962683,562218,352872,5810000000000.0,8.3,713243,33.15,1304.97,46.54,1.1343,10044,18834,3436.54,3462.84,3502.04,-0.91
1313,2019/2/8,3538.7,7735623101,576688,335117,5810000000000.0,8.84,729343,38.4,1312.22,53.9,1.1335,8619,20304,3461.82,3471.18,3498.44,-0.91
1314,2019/2/9,3667.32,6158833645,492019,310742,5810000000000.0,9.58,705435,43.99,1312.22,53.9,1.1335,7622,18400,3538.39,3492.66,3503.0,-0.91
1315,2019/2/10,3674.85,6282256903,429046,299469,6060000000000.0,10.26,705429,45.4,1314.93,53.9,1.1335,7550,15294,3626.96,3515.36,3507.15,-0.91
1316,2019/2/11,3670.48,6277056434,542544,315580,6060000000000.0,9.98,784273,44.84,1310.16,53.9,1.1276,8698,17137,3670.88,3534.4,3512.37,-0.91
1317,2019/2/12,3645.86,6480384532,744912,271445,6060000000000.0,11.18,890041,43.44,1310.02,53.9,1.1329,8768,18536,3663.73,3552.01,3520.75,-0.91
1318,2019/2/13,3643.17,6438903823,683689,352498,6060000000000.0,9.45,857700,42.94,1309.34,53.9,1.1255,8609,19037,3653.17,3572.22,3533.73,-0.91
1319,2019/2/14,3625.5,6271044418,535009,354342,6060000000000.0,10.04,860084,41.84,1307.58,54.486000000000004,1.1296,7843,20146,3638.18,3590.29,3544.52,-0.91
1320,2019/2/15,3623.55,6091952231,509495,296602,6060000000000.0,11.51,807956,42.41,1317.77,55.746,1.1296,7745,17973,3630.74,3610.95,3554.49,-0.91
1321,2019/2/16,3628.29,5934744052,550473,331987,6060000000000.0,9.59,766840,43.28,1317.77,55.746,1.1296,7736,14503,3625.78,3635.3,3565.01,-0.91
1322,2019/2/17,3651.73,7039512503,462206,327304,6060000000000.0,9.11,690356,43.72,1323.38,55.746,1.1296,9614,15013,3634.52,3647.86,3575.18,-0.91
1323,2019/2/18,3798.43,9908216640,604582,344119,6060000000000.0,9.27,809514,46.24,1329.06,56.306000000000004,1.131,8708,20088,3692.82,3662.43,3595.92,-0.91
1324,2019/2/19,3944.44,9933626655,589473,348086,6060000000000.0,9.23,812732,48.11,1328.34,56.306000000000004,1.1338,9364,20657,3798.2,3692.38,3628.13,-0.86
1325,2019/2/20,3968.31,8693373948,611970,314190,6060000000000.0,11.1,893278,49.79,1340.08,57.111999999999995,1.1345,9447,19783,3903.73,3725.48,3661.83,-0.86
1326,2019/2/21,3976.12,7775128102,568415,297476,6060000000000.0,12.04,895187,50.38,1331.63,56.96,1.1339,9252,18673,3962.96,3762.17,3697.73,-0.86
1327,2019/2/22,3978.82,7826525254,659655,347677,6060000000000.0,8.93,813948,49.42,1326.8,57.26,1.1342,9179,18990,3974.42,3799.47,3735.7,-0.86
1328,2019/2/23,4069.12,8922258316,489686,328096,6060000000000.0,9.98,757345,50.48,1326.8,57.26,1.1342,8345,17467,4008.02,3848.76,3771.07,-0.86
1329,2019/2/24,3990.06,10794227451,476422,320309,6070000000000.0,10.49,810281,48.36,1327.63,55.48,1.1342,9156,19043,4012.67,3889.48,3792.58,-0.86
1330,2019/2/25,3852.6,9318796067,550416,336491,6070000000000.0,10.03,844086,45.64,1328.18,55.48,1.1358,9391,18557,3970.59,3914.4,3804.43,-0.86
1331,2019/2/26,3865.66,7931218996,628703,366407,6070000000000.0,9.05,826224,45.82,1327.59,55.5,1.1392,9378,18337,3902.77,3938.17,3817.44,-0.86
1332,2019/2/27,3846.1,8301309684,580327,344419,6070000000000.0,10.22,847960,45.41,1324.08,56.94,1.1372,9019,17989,3854.79,3943.47,3830.79,-0.86
1333,2019/2/28,3863.73,8399767798,577452,367677,6070000000000.0,9.61,864363,46.1,1318.43,57.22,1.1369,10235,17668,3858.5,3934.5,3845.5,-0.86
1334,2019/3/1,3868.21,7661247975,603147,354260,6070000000000.0,8.84,805935,47.22,1303.19,47.09,1.1378,8776,16498,3859.35,3923.38,3861.68,-0.86
1335,2019/3/2,3856.62,7578786076,542789,335732,6070000000000.0,10.85,889395,48.4,1303.19,47.09,1.1378,8412,14475,3862.85,3910.1,3877.22,-0.86
1336,2019/3/3,3855.46,7253558152,453635,353537,6070000000000.0,9.94,792667,48.72,1292.78,47.09,1.1378,8300,14176,3860.1,3896.4,3892.36,-0.86
1337,2019/3/4,3801.94,9029175788,575279,304051,6070000000000.0,10.54,808612,47.32,1291.97,47.09,1.1339,9423,17545,3838.01,3866.71,3902.37,-0.86
1338,2019/3/5,3826.33,10174126415,615117,285567,6070000000000.0,9.64,734089,49.95,1286.55,47.09,1.1301,9665,18838,3827.91,3848.52,3904.23,-0.86
1339,2019/3/6,3898.0,9175291529,636450,277735,6070000000000.0,11.28,817213,54.34,1287.18,47.09,1.1308,9860,18028,3842.09,3853.56,3901.14,-0.86
1340,2019/3/7,3912.08,9584165519,616471,282381,6070000000000.0,10.15,727680,56.78,1283.99,47.09,1.1192,9305,18488,3878.8,3858.72,3897.39,-0.86
1341,2019/3/8,3910.0,10638638944,614245,285118,6070000000000.0,9.84,722204,56.66,1292.82,58.26,1.1239,7887,17183,3906.69,3865.82,3892.98,-0.86
1342,2019/3/9,3934.37,10796103518,540407,239354,6070000000000.0,10.3,642365,57.34,1292.82,58.26,1.1239,6979,17366,3918.82,3873.67,3890.02,-0.86
1343,2019/3/10,3952.08,9713267607,445492,212741,6070000000000.0,10.57,577528,57.53,1297.89,58.26,1.1239,7442,15841,3932.15,3882.99,3882.22,-0.86
1344,2019/3/11,3928.65,10125901903,654955,294599,6070000000000.0,10.22,782713,56.32,1295.02,58.26,1.1264,8181,18186,3938.37,3890.99,3878.12,-0.86
1345,2019/3/12,3900.84,9809887079,615505,285510,6070000000000.0,10.0,727810,55.79,1298.6,58.26,1.129,8042,19917,3927.19,3896.03,3881.34,-0.86
1346,2019/3/13,3909.57,9469184841,609454,285822,6070000000000.0,10.68,821455,56.41,1306.32,58.26,1.1336,7677,18492,3913.02,3907.99,3884.27,-0.86
1347,2019/3/14,3919.44,10480789570,654299,299774,6070000000000.0,9.41,749934,56.5,1302.63,58.61,1.1307,7760,20023,3909.95,3918.34,3889.15,-0.86
1348,2019/3/15,3942.53,9394210605,643452,296817,6070000000000.0,9.37,721918,57.86,1299.57,58.58,1.1344,7172,20206,3923.85,3923.28,3894.41,-0.78
1349,2019/3/16,4012.83,9856166973,545186,262104,6070000000000.0,8.81,569215,60.48,1299.57,58.58,1.1344,6406,17435,3958.27,3934.48,3904.05,-0.78
